tau,agent_id,episode_idx,outcome,steps_used,target_switches,n_memories,e_max,was_encoded
0.3,87,3,TIMEOUT,12,0,5,0.5595,1
0.3,87,4,TIMEOUT,12,2,6,0.4717,1
0.3,87,5,TIMEOUT,12,3,7,0.4717,1
0.3,87,6,RESOURCE_TAKEN,12,0,8,0.4717,1
0.3,87,7,PARTNER_RESCUED,6,0,9,1.0,1
0.3,87,8,PARTNER_RESCUED,6,0,10,0.62,1
0.3,87,9,TIMEOUT,12,1,11,1.0,1
0.3,88,0,PARTNER_RESCUED,7,0,2,1.0,1
0.3,88,1,TIMEOUT,12,0,3,1.0,1
0.3,88,2,TIMEOUT,12,2,4,0.6719,1
0.3,88,3,TIMEOUT,12,1,5,0.4857,1
0.3,88,4,RESOURCE_TAKEN,12,0,6,0.4717,1
0.3,88,5,PARTNER_RESCUED,6,0,7,1.0,1
0.3,88,6,PARTNER_DEAD,10,0,8,1.0,1
0.3,88,7,PARTNER_RESCUED,6,0,9,1.0,1
0.3,88,8,PARTNER_RESCUED,7,0,10,0.7,1
0.3,88,9,TIMEOUT,12,0,11,1.0,1
0.3,89,0,PARTNER_RESCUED,6,0,2,1.0,1
0.3,89,1,TIMEOUT,12,2,3,1.0,1
0.3,89,2,TIMEOUT,12,1,4,0.6758,1
0.3,89,3,TIMEOUT,12,0,5,0.4802,1
0.3,89,4,TIMEOUT,12,2,6,0.4717,1
0.3,89,5,TIMEOUT,12,0,7,0.4717,1
0.3,89,6,TIMEOUT,12,1,8,0.4717,1
0.3,89,7,TIMEOUT,12,0,9,0.4717,1
0.3,89,8,RESOURCE_TAKEN,12,0,10,0.4717,1
0.3,89,9,PARTNER_RESCUED,7,0,11,1.0,1
0.3,90,0,PARTNER_RESCUED,6,0,2,1.0,1
0.3,90,1,TIMEOUT,12,1,3,1.0,1
0.3,90,2,TIMEOUT,12,2,4,0.6835,1
0.3,90,3,TIMEOUT,12,2,5,0.4975,1
0.3,90,4,TIMEOUT,12,2,6,0.4717,1
0.3,90,5,TIMEOUT,12,0,7,0.4717,1
0.3,90,6,TIMEOUT,12,2,8,0.4717,1
0.3,90,7,TIMEOUT,12,1,9,0.4717,1
0.3,90,8,TIMEOUT,12,2,10,0.4717,1
0.3,90,9,TIMEOUT,12,2,11,0.4717,1
0.3,91,0,PARTNER_RESCUED,6,0,2,1.0,1
0.3,91,1,TIMEOUT,12,0,3,1.0,1
0.3,91,2,TIMEOUT,12,0,4,0.6657,1
0.3,91,3,TIMEOUT,12,2,5,0.5004,1
0.3,91,4,TIMEOUT,12,1,6,0.4717,1
0.3,91,5,TIMEOUT,12,3,7,0.4717,1
0.3,91,6,RESOURCE_TAKEN,11,0,8,0.39,1
0.3,91,7,PARTNER_RESCUED,6,0,9,1.0,1
0.3,91,8,PARTNER_DEAD,8,1,10,0.78,1
0.3,91,9,PARTNER_RESCUED,6,0,11,1.0,1
0.3,92,0,PARTNER_RESCUED,7,0,2,1.0,1
0.3,92,1,TIMEOUT,12,1,3,1.0,1
0.3,92,2,RESOURCE_TAKEN,12,0,4,0.686,1
0.3,92,3,PARTNER_RESCUED,7,0,5,1.0,1
0.3,92,4,TIMEOUT,12,1,6,1.0,1
0.3,92,5,PARTNER_RESCUED,6,0,7,0.577,1
0.3,92,6,TIMEOUT,12,0,8,1.0,1
0.3,92,7,TIMEOUT,12,1,9,0.5973,1
0.3,92,8,RESOURCE_TAKEN,10,0,10,0.4035,1
0.3,92,9,PARTNER_RESCUED,6,0,11,1.0,1
0.3,93,0,PARTNER_RESCUED,6,0,2,1.0,1
0.3,93,1,TIMEOUT,12,0,3,1.0,1
0.3,93,2,TIMEOUT,12,2,4,0.6836,1
0.3,93,3,TIMEOUT,12,1,5,0.4982,1
0.3,93,4,RESOURCE_TAKEN,11,0,6,0.39,1
0.3,93,5,PARTNER_RESCUED,6,0,7,1.0,1
0.3,93,6,TIMEOUT,12,1,8,1.0,1
0.3,93,7,PARTNER_RESCUED,6,0,9,0.6001,1
0.3,93,8,PARTNER_RESCUED,6,0,10,0.62,1
0.3,93,9,TIMEOUT,12,3,11,1.0,1
0.3,94,0,PARTNER_RESCUED,6,0,2,1.0,1
0.3,94,1,TIMEOUT,12,0,3,1.0,1
0.3,94,2,TIMEOUT,12,2,4,0.6925,1
0.3,94,3,TIMEOUT,12,0,5,0.5081,1
0.3,94,4,TIMEOUT,12,0,6,0.4717,1
0.3,94,5,TIMEOUT,12,0,7,0.4717,1
0.3,94,6,RESOURCE_TAKEN,12,0,8,0.4717,1
0.3,94,7,PARTNER_RESCUED,6,0,9,1.0,1
0.3,94,8,TIMEOUT,12,1,10,1.0,1
0.3,94,9,TIMEOUT,12,1,11,1.0,1
0.3,95,0,PARTNER_RESCUED,7,0,2,1.0,1
0.3,95,1,PARTNER_RESCUED,7,0,3,0.8,1
0.3,95,2,TIMEOUT,12,1,4,1.0,1
0.3,95,3,PARTNER_RESCUED,7,0,5,0.3207,1
0.3,95,4,TIMEOUT,12,0,6,1.0,1
0.3,95,5,RESOURCE_TAKEN,11,0,7,0.39,1
0.3,95,6,PARTNER_DEAD,8,1,8,1.0,1
0.3,95,7,TIMEOUT,12,1,9,1.0,1
0.3,95,8,TIMEOUT,12,0,10,1.0,1
0.3,95,9,TIMEOUT,12,1,11,1.0,1
0.3,96,0,PARTNER_RESCUED,6,0,2,1.0,1
0.3,96,1,PARTNER_RESCUED,7,0,3,0.7,1
0.3,96,2,TIMEOUT,12,0,4,1.0,1
0.3,96,3,TIMEOUT,12,0,5,0.5512,1
0.3,96,4,RESOURCE_TAKEN,11,0,6,0.4116,1
0.3,96,5,TIMEOUT,12,0,7,1.0,1
0.3,96,6,PARTNER_RESCUED,7,0,8,0.8624,1
0.3,96,7,TIMEOUT,12,1,9,1.0,1
0.3,96,8,TIMEOUT,12,0,10,0.7163,1
0.3,96,9,TIMEOUT,12,0,11,0.5109,1
0.3,97,0,PARTNER_RESCUED,6,0,2,1.0,1
0.3,97,1,TIMEOUT,12,1,3,1.0,1
0.3,97,2,TIMEOUT,12,1,4,0.6592,1
0.3,97,3,TIMEOUT,12,1,5,0.5014,1
0.3,97,4,TIMEOUT,12,0,6,0.4717,1
0.3,97,5,TIMEOUT,12,1,7,0.4717,1
0.3,97,6,TIMEOUT,12,2,8,0.4717,1
0.3,97,7,TIMEOUT,12,1,9,0.4717,1
0.3,97,8,TIMEOUT,12,0,10,0.4717,1
0.3,97,9,TIMEOUT,12,2,11,0.4717,1
0.3,98,0,TIMEOUT,12,1,2,1.0,1
0.3,98,1,TIMEOUT,12,0,3,0.8315,1
0.3,98,2,TIMEOUT,12,0,4,0.5549,1
0.3,98,3,TIMEOUT,12,3,5,0.4717,1
0.3,98,4,TIMEOUT,12,1,6,0.4717,1
0.3,98,5,TIMEOUT,12,2,7,0.4717,1
0.3,98,6,RESOURCE_TAKEN,12,2,8,0.4717,1
0.3,98,7,PARTNER_RESCUED,6,0,9,1.0,1
0.3,98,8,PARTNER_RESCUED,7,0,10,0.7,1
0.3,98,9,TIMEOUT,12,0,11,1.0,1
0.3,99,0,TIMEOUT,12,0,2,1.0,1
0.3,99,1,TIMEOUT,12,0,3,0.8213,1
0.3,99,2,TIMEOUT,12,2,4,0.5811,1
0.3,99,3,TIMEOUT,12,0,5,0.4717,1
0.3,99,4,TIMEOUT,12,0,6,0.4717,1
0.3,99,5,TIMEOUT,12,0,7,0.4717,1
0.3,99,6,TIMEOUT,12,0,8,0.4717,1
0.3,99,7,TIMEOUT,12,0,9,0.4717,1
0.3,99,8,RESOURCE_TAKEN,11,1,10,0.39,1
0.3,99,9,PARTNER_RESCUED,6,0,11,1.0,1
0.5,0,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,0,1,TIMEOUT,12,0,3,1.0,1
0.5,0,2,TIMEOUT,12,0,4,0.6522,1
0.5,0,3,TIMEOUT,12,0,4,0.4977,0
0.5,0,4,TIMEOUT,12,2,4,0.4717,0
0.5,0,5,TIMEOUT,12,2,4,0.4717,0
0.5,0,6,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,0,7,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,0,8,TIMEOUT,12,0,4,0.1867,0
0.5,0,9,TIMEOUT,12,0,4,0.1867,0
0.5,1,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,1,1,TIMEOUT,12,1,3,1.0,1
0.5,1,2,TIMEOUT,12,1,4,0.6801,1
0.5,1,3,RESOURCE_TAKEN,11,1,4,0.4718,0
0.5,1,4,TIMEOUT,12,0,4,0.4717,0
0.5,1,5,TIMEOUT,12,1,4,0.4717,0
0.5,1,6,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,1,7,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,1,8,TIMEOUT,12,0,4,0.1867,0
0.5,1,9,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,2,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,2,1,TIMEOUT,12,0,3,1.0,1
0.5,2,2,TIMEOUT,12,1,4,0.6778,1
0.5,2,3,TIMEOUT,12,1,4,0.482,0
0.5,2,4,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,2,5,TIMEOUT,12,1,4,0.4717,0
0.5,2,6,TIMEOUT,12,3,4,0.1867,0
0.5,2,7,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,2,8,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,2,9,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,3,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,3,1,TIMEOUT,12,2,3,1.0,1
0.5,3,2,TIMEOUT,12,0,4,0.6871,1
0.5,3,3,TIMEOUT,12,2,4,0.4903,0
0.5,3,4,TIMEOUT,12,1,4,0.4717,0
0.5,3,5,TIMEOUT,12,1,4,0.4717,0
0.5,3,6,TIMEOUT,12,0,4,0.1867,0
0.5,3,7,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,3,8,TIMEOUT,12,1,4,0.1867,0
0.5,3,9,RESOURCE_TAKEN,12,1,4,0.1867,0
0.5,4,0,TIMEOUT,12,1,2,1.0,1
0.5,4,1,TIMEOUT,12,0,3,0.8125,1
0.5,4,2,TIMEOUT,12,1,4,0.5592,1
0.5,4,3,TIMEOUT,12,1,4,0.4717,0
0.5,4,4,RESOURCE_TAKEN,10,0,4,0.3199,0
0.5,4,5,TIMEOUT,12,2,4,0.4717,0
0.5,4,6,TIMEOUT,12,0,4,0.1867,0
0.5,4,7,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,4,8,TIMEOUT,12,0,4,0.1867,0
0.5,4,9,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,5,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,5,1,TIMEOUT,12,1,3,1.0,1
0.5,5,2,TIMEOUT,12,2,4,0.6818,1
0.5,5,3,TIMEOUT,12,2,5,0.5029,1
0.5,5,4,TIMEOUT,12,2,5,0.4717,0
0.5,5,5,RESOURCE_TAKEN,10,0,5,0.3167,0
0.5,5,6,TIMEOUT,12,1,5,0.4717,0
0.5,5,7,TIMEOUT,12,1,5,0.1867,0
0.5,5,8,RESOURCE_TAKEN,9,0,5,0.0567,0
0.5,5,9,RESOURCE_TAKEN,12,1,5,0.1867,0
0.5,6,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,6,1,TIMEOUT,12,0,3,1.0,1
0.5,6,2,TIMEOUT,12,1,4,0.6755,1
0.5,6,3,TIMEOUT,12,1,5,0.5026,1
0.5,6,4,TIMEOUT,12,2,5,0.4717,0
0.5,6,5,TIMEOUT,12,1,5,0.4717,0
0.5,6,6,TIMEOUT,12,0,5,0.4717,0
0.5,6,7,TIMEOUT,12,0,5,0.1867,0
0.5,6,8,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,6,9,TIMEOUT,12,0,5,0.1867,0
0.5,7,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,7,1,TIMEOUT,12,0,3,1.0,1
0.5,7,2,PARTNER_RESCUED,7,0,3,0.3842,0
0.5,7,3,TIMEOUT,12,1,4,0.541,1
0.5,7,4,TIMEOUT,12,0,4,0.4717,0
0.5,7,5,TIMEOUT,12,1,4,0.4717,0
0.5,7,6,TIMEOUT,12,0,4,0.4717,0
0.5,7,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,7,8,TIMEOUT,12,1,4,0.1867,0
0.5,7,9,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,8,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,8,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,8,2,PARTNER_RESCUED,7,0,4,0.7,1
0.5,8,3,TIMEOUT,12,2,5,1.0,1
0.5,8,4,TIMEOUT,12,2,5,0.4731,0
0.5,8,5,TIMEOUT,12,0,5,0.4717,0
0.5,8,6,TIMEOUT,12,1,5,0.4717,0
0.5,8,7,RESOURCE_TAKEN,9,0,5,0.0567,0
0.5,8,8,TIMEOUT,12,0,5,0.1867,0
0.5,8,9,TIMEOUT,12,0,5,0.1867,0
0.5,9,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,9,1,TIMEOUT,12,1,3,1.0,1
0.5,9,2,TIMEOUT,12,0,4,0.705,1
0.5,9,3,TIMEOUT,12,1,4,0.4967,0
0.5,9,4,TIMEOUT,12,1,4,0.4717,0
0.5,9,5,TIMEOUT,12,0,4,0.4717,0
0.5,9,6,TIMEOUT,12,0,4,0.1867,0
0.5,9,7,TIMEOUT,12,0,4,0.1867,0
0.5,9,8,RESOURCE_TAKEN,12,1,4,0.1867,0
0.5,9,9,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,10,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,10,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,10,2,PARTNER_RESCUED,7,0,4,0.7,1
0.5,10,3,TIMEOUT,12,0,5,1.0,1
0.5,10,4,TIMEOUT,12,0,5,0.4942,0
0.5,10,5,TIMEOUT,12,0,5,0.4717,0
0.5,10,6,TIMEOUT,12,1,5,0.4717,0
0.5,10,7,TIMEOUT,12,0,5,0.1867,0
0.5,10,8,RESOURCE_TAKEN,6,0,5,0.0017,0
0.5,10,9,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,11,0,TIMEOUT,12,0,2,1.0,1
0.5,11,1,TIMEOUT,12,0,3,0.8211,1
0.5,11,2,TIMEOUT,12,1,4,0.5636,1
0.5,11,3,TIMEOUT,12,2,4,0.4717,0
0.5,11,4,TIMEOUT,12,0,4,0.4717,0
0.5,11,5,TIMEOUT,12,2,4,0.4717,0
0.5,11,6,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,11,7,TIMEOUT,12,0,4,0.1867,0
0.5,11,8,TIMEOUT,12,0,4,0.1867,0
0.5,11,9,TIMEOUT,12,0,4,0.1867,0
0.5,12,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,12,1,TIMEOUT,12,0,3,1.0,1
0.5,12,2,TIMEOUT,12,1,4,0.6684,1
0.5,12,3,TIMEOUT,12,2,5,0.5049,1
0.5,12,4,PARTNER_RESCUED,7,0,5,0.275,0
0.5,12,5,TIMEOUT,12,1,5,0.4717,0
0.5,12,6,TIMEOUT,12,1,5,0.4717,0
0.5,12,7,RESOURCE_TAKEN,9,0,5,0.1317,0
0.5,12,8,RESOURCE_TAKEN,11,0,5,0.135,0
0.5,12,9,RESOURCE_TAKEN,12,0,5,0.1867,0
0.5,13,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,13,1,TIMEOUT,12,2,3,1.0,1
0.5,13,2,TIMEOUT,12,1,4,0.6409,1
0.5,13,3,TIMEOUT,12,0,4,0.476,0
0.5,13,4,TIMEOUT,12,1,4,0.4717,0
0.5,13,5,TIMEOUT,12,0,4,0.4717,0
0.5,13,6,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,13,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,13,8,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,13,9,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,14,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,14,1,TIMEOUT,12,1,3,1.0,1
0.5,14,2,TIMEOUT,12,1,4,0.6634,1
0.5,14,3,TIMEOUT,12,2,5,0.5055,1
0.5,14,4,TIMEOUT,12,0,5,0.4717,0
0.5,14,5,RESOURCE_TAKEN,10,0,5,0.3167,0
0.5,14,6,TIMEOUT,12,1,5,0.4717,0
0.5,14,7,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,14,8,TIMEOUT,12,0,5,0.1867,0
0.5,14,9,RESOURCE_TAKEN,11,0,5,0.135,0
0.5,15,0,TIMEOUT,12,0,2,1.0,1
0.5,15,1,TIMEOUT,12,1,3,0.8213,1
0.5,15,2,TIMEOUT,12,2,4,0.5808,1
0.5,15,3,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,15,4,TIMEOUT,12,0,4,0.4717,0
0.5,15,5,TIMEOUT,12,1,4,0.4717,0
0.5,15,6,RESOURCE_TAKEN,10,1,4,0.0917,0
0.5,15,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,15,8,TIMEOUT,12,0,4,0.1867,0
0.5,15,9,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,16,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,16,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,16,2,TIMEOUT,12,0,4,1.0,1
0.5,16,3,PARTNER_RESCUED,6,0,4,0.2874,0
0.5,16,4,TIMEOUT,12,2,4,0.4916,0
0.5,16,5,TIMEOUT,12,2,4,0.4717,0
0.5,16,6,TIMEOUT,12,2,4,0.3517,0
0.5,16,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,16,8,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,16,9,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,17,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,17,1,TIMEOUT,12,1,3,1.0,1
0.5,17,2,TIMEOUT,12,1,4,0.6638,1
0.5,17,3,TIMEOUT,12,0,4,0.4859,0
0.5,17,4,TIMEOUT,12,2,4,0.4717,0
0.5,17,5,TIMEOUT,12,0,4,0.4717,0
0.5,17,6,RESOURCE_TAKEN,6,0,4,0.0017,0
0.5,17,7,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,17,8,TIMEOUT,12,1,4,0.1867,0
0.5,17,9,RESOURCE_TAKEN,9,1,4,0.0567,0
0.5,18,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,18,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,18,2,TIMEOUT,12,1,4,1.0,1
0.5,18,3,TIMEOUT,12,1,5,0.5481,1
0.5,18,4,TIMEOUT,12,1,5,0.4717,0
0.5,18,5,TIMEOUT,12,0,5,0.4717,0
0.5,18,6,RESOURCE_TAKEN,12,2,5,0.4717,0
0.5,18,7,TIMEOUT,12,1,5,0.1867,0
0.5,18,8,RESOURCE_TAKEN,10,0,5,0.0917,0
0.5,18,9,TIMEOUT,12,0,5,0.1867,0
0.5,19,0,TIMEOUT,12,1,2,1.0,1
0.5,19,1,TIMEOUT,12,0,3,0.794,1
0.5,19,2,TIMEOUT,12,0,4,0.5631,1
0.5,19,3,TIMEOUT,12,2,4,0.4717,0
0.5,19,4,TIMEOUT,12,0,4,0.4717,0
0.5,19,5,TIMEOUT,12,2,4,0.4717,0
0.5,19,6,TIMEOUT,12,0,4,0.1867,0
0.5,19,7,TIMEOUT,12,3,4,0.1867,0
0.5,19,8,TIMEOUT,12,1,4,0.1867,0
0.5,19,9,TIMEOUT,12,0,4,0.1867,0
0.5,20,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,20,1,TIMEOUT,12,1,3,1.0,1
0.5,20,2,TIMEOUT,12,1,4,0.6491,1
0.5,20,3,TIMEOUT,12,2,4,0.4937,0
0.5,20,4,TIMEOUT,12,1,4,0.4717,0
0.5,20,5,TIMEOUT,12,0,4,0.4717,0
0.5,20,6,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,20,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,20,8,TIMEOUT,12,0,4,0.1867,0
0.5,20,9,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,21,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,21,1,TIMEOUT,12,2,3,1.0,1
0.5,21,2,TIMEOUT,12,2,4,0.691,1
0.5,21,3,TIMEOUT,12,1,4,0.4969,0
0.5,21,4,TIMEOUT,12,1,4,0.4717,0
0.5,21,5,TIMEOUT,12,2,4,0.4717,0
0.5,21,6,TIMEOUT,12,0,4,0.1867,0
0.5,21,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,21,8,TIMEOUT,12,0,4,0.1867,0
0.5,21,9,TIMEOUT,12,0,4,0.1867,0
0.5,22,0,TIMEOUT,12,0,2,1.0,1
0.5,22,1,TIMEOUT,12,2,3,0.8333,1
0.5,22,2,TIMEOUT,12,2,4,0.5822,1
0.5,22,3,TIMEOUT,12,1,4,0.4717,0
0.5,22,4,TIMEOUT,12,0,4,0.4717,0
0.5,22,5,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,22,6,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,22,7,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,22,8,TIMEOUT,12,0,4,0.1867,0
0.5,22,9,TIMEOUT,12,0,4,0.1867,0
0.5,23,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,23,1,TIMEOUT,12,1,3,1.0,1
0.5,23,2,TIMEOUT,12,2,4,0.6796,1
0.5,23,3,RESOURCE_TAKEN,12,0,5,0.5163,1
0.5,23,4,TIMEOUT,12,0,6,1.0,1
0.5,23,5,PARTNER_RESCUED,6,0,7,0.7563,1
0.5,23,6,PARTNER_RESCUED,6,0,8,0.62,1
0.5,23,7,TIMEOUT,12,0,9,1.0,1
0.5,23,8,TIMEOUT,12,0,10,0.6439,1
0.5,23,9,TIMEOUT,12,2,10,0.4717,0
0.5,24,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,24,1,TIMEOUT,12,0,3,1.0,1
0.5,24,2,TIMEOUT,12,0,4,0.6784,1
0.5,24,3,TIMEOUT,12,2,4,0.4953,0
0.5,24,4,TIMEOUT,12,2,4,0.4717,0
0.5,24,5,RESOURCE_TAKEN,11,0,4,0.39,0
0.5,24,6,RESOURCE_TAKEN,10,0,4,0.0917,0
0.5,24,7,TIMEOUT,12,0,4,0.1867,0
0.5,24,8,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,24,9,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,25,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,25,1,TIMEOUT,12,1,3,1.0,1
0.5,25,2,TIMEOUT,12,2,4,0.6646,1
0.5,25,3,TIMEOUT,12,0,5,0.5027,1
0.5,25,4,RESOURCE_TAKEN,12,1,5,0.4717,0
0.5,25,5,TIMEOUT,12,0,5,0.4717,0
0.5,25,6,TIMEOUT,12,2,5,0.4717,0
0.5,25,7,RESOURCE_TAKEN,12,1,5,0.1867,0
0.5,25,8,RESOURCE_TAKEN,11,0,5,0.135,0
0.5,25,9,RESOURCE_TAKEN,7,0,5,0.0117,0
0.5,26,0,TIMEOUT,12,0,2,1.0,1
0.5,26,1,TIMEOUT,12,1,3,0.8273,1
0.5,26,2,TIMEOUT,12,0,4,0.554,1
0.5,26,3,TIMEOUT,12,1,4,0.4717,0
0.5,26,4,RESOURCE_TAKEN,12,0,4,0.4717,0
0.5,26,5,TIMEOUT,12,1,4,0.4717,0
0.5,26,6,TIMEOUT,12,0,4,0.1867,0
0.5,26,7,TIMEOUT,12,0,4,0.1867,0
0.5,26,8,TIMEOUT,12,0,4,0.1867,0
0.5,26,9,RESOURCE_TAKEN,9,1,4,0.0567,0
0.5,27,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,27,1,TIMEOUT,12,1,3,1.0,1
0.5,27,2,TIMEOUT,12,0,4,0.6969,1
0.5,27,3,TIMEOUT,12,2,4,0.4947,0
0.5,27,4,TIMEOUT,12,0,4,0.4717,0
0.5,27,5,TIMEOUT,12,0,4,0.4717,0
0.5,27,6,TIMEOUT,12,0,4,0.1867,0
0.5,27,7,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,27,8,RESOURCE_TAKEN,11,1,4,0.135,0
0.5,27,9,TIMEOUT,12,0,4,0.1867,0
0.5,28,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,28,1,TIMEOUT,12,1,3,1.0,1
0.5,28,2,TIMEOUT,12,2,4,0.6547,1
0.5,28,3,TIMEOUT,12,1,4,0.4825,0
0.5,28,4,TIMEOUT,12,2,4,0.4717,0
0.5,28,5,TIMEOUT,12,3,4,0.4717,0
0.5,28,6,RESOURCE_TAKEN,12,0,4,0.1867,0
0.5,28,7,RESOURCE_TAKEN,11,0,4,0.135,0
0.5,28,8,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,28,9,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,29,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,29,1,TIMEOUT,12,1,3,1.0,1
0.5,29,2,TIMEOUT,12,1,4,0.6523,1
0.5,29,3,TIMEOUT,12,0,4,0.4801,0
0.5,29,4,TIMEOUT,12,2,4,0.4717,0
0.5,29,5,TIMEOUT,12,1,4,0.4717,0
0.5,29,6,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,29,7,TIMEOUT,12,1,4,0.1867,0
0.5,29,8,RESOURCE_TAKEN,7,0,4,0.0117,0
0.5,29,9,RESOURCE_TAKEN,9,0,4,0.0567,0
0.5,30,0,TIMEOUT,12,1,2,1.0,1
0.5,30,1,TIMEOUT,12,1,3,0.8286,1
0.5,30,2,TIMEOUT,12,0,4,0.5906,1
0.5,30,3,RESOURCE_TAKEN,10,0,4,0.3868,0
0.5,30,4,TIMEOUT,12,1,4,0.4717,0
0.5,30,5,TIMEOUT,12,1,4,0.4717,0
0.5,30,6,TIMEOUT,12,0,4,0.1867,0
0.5,30,7,TIMEOUT,12,3,4,0.1867,0
0.5,30,8,TIMEOUT,12,0,4,0.1867,0
0.5,30,9,RESOURCE_TAKEN,8,0,4,0.03,0
0.5,31,0,PARTNER_RESCUED,6,0,2,1.0,1
0.5,31,1,TIMEOUT,12,1,3,1.0,1
0.5,31,2,TIMEOUT,12,0,4,0.6507,1
0.5,31,3,TIMEOUT,12,0,5,0.5103,1
0.5,31,4,TIMEOUT,12,1,5,0.4717,0
0.5,31,5,TIMEOUT,12,0,5,0.4717,0
0.5,31,6,TIMEOUT,12,0,5,0.4717,0
0.5,31,7,RESOURCE_TAKEN,8,0,5,0.03,0
0.5,31,8,RESOURCE_TAKEN,11,0,5,0.135,0
0.5,31,9,TIMEOUT,12,1,5,0.1867,0
0.5,32,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,32,1,PARTNER_RESCUED,7,0,3,0.7,1
0.5,32,2,TIMEOUT,12,1,4,1.0,1
0.5,32,3,RESOURCE_TAKEN,12,0,5,0.5684,1
0.5,32,4,PARTNER_RESCUED,7,0,6,1.0,1
0.5,32,5,PARTNER_RESCUED,6,0,7,0.62,1
0.5,32,6,TIMEOUT,12,1,8,1.0,1
0.5,32,7,TIMEOUT,12,2,9,0.9181,1
0.5,32,8,TIMEOUT,12,2,10,0.6065,1
0.5,32,9,TIMEOUT,12,0,10,0.4717,0
0.5,33,0,PARTNER_RESCUED,7,0,2,1.0,1
0.5,33,1,TIMEOUT,12,1,3,1.0,1
0.5,33,2,TIMEOUT,12,0,4,0.6504,1
