sigma,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.1,41,19,PARTNER_RESCUED,1,21,0
0.1,42,0,PARTNER_RESCUED,1,2,0
0.1,42,1,PARTNER_DEAD,0,3,0
0.1,42,2,PARTNER_RESCUED,1,4,0
0.1,42,3,PARTNER_RESCUED,1,5,0
0.1,42,4,PARTNER_RESCUED,1,6,0
0.1,42,5,PARTNER_RESCUED,1,7,0
0.1,42,6,PARTNER_RESCUED,1,8,0
0.1,42,7,PARTNER_RESCUED,1,9,0
0.1,42,8,PARTNER_RESCUED,1,10,0
0.1,42,9,PARTNER_RESCUED,1,11,0
0.1,42,10,PARTNER_RESCUED,1,12,0
0.1,42,11,PARTNER_RESCUED,1,13,0
0.1,42,12,PARTNER_RESCUED,1,14,0
0.1,42,13,TIMEOUT,0,15,1
0.1,42,14,TIMEOUT,0,16,1
0.1,42,15,PARTNER_RESCUED,1,17,0
0.1,42,16,PARTNER_RESCUED,1,18,0
0.1,42,17,PARTNER_RESCUED,1,19,0
0.1,42,18,PARTNER_RESCUED,1,20,0
0.1,42,19,PARTNER_RESCUED,1,21,0
0.1,43,0,PARTNER_RESCUED,1,2,0
0.1,43,1,PARTNER_RESCUED,1,3,0
0.1,43,2,PARTNER_RESCUED,1,4,0
0.1,43,3,PARTNER_RESCUED,1,5,0
0.1,43,4,TIMEOUT,0,6,0
0.1,43,5,PARTNER_RESCUED,1,7,0
0.1,43,6,PARTNER_RESCUED,1,8,0
0.1,43,7,PARTNER_RESCUED,1,9,0
0.1,43,8,PARTNER_RESCUED,1,10,0
0.1,43,9,PARTNER_RESCUED,1,11,0
0.1,43,10,PARTNER_RESCUED,1,12,0
0.1,43,11,TIMEOUT,0,13,0
0.1,43,12,PARTNER_RESCUED,1,14,0
0.1,43,13,TIMEOUT,0,15,1
0.1,43,14,PARTNER_RESCUED,1,16,0
0.1,43,15,PARTNER_RESCUED,1,17,0
0.1,43,16,PARTNER_RESCUED,1,18,0
0.1,43,17,PARTNER_RESCUED,1,19,0
0.1,43,18,TIMEOUT,0,20,1
0.1,43,19,TIMEOUT,0,21,1
0.1,44,0,PARTNER_RESCUED,1,2,0
0.1,44,1,PARTNER_RESCUED,1,3,0
0.1,44,2,PARTNER_RESCUED,1,4,0
0.1,44,3,PARTNER_RESCUED,1,5,0
0.1,44,4,PARTNER_RESCUED,1,6,0
0.1,44,5,PARTNER_RESCUED,1,7,0
0.1,44,6,TIMEOUT,0,8,1
0.1,44,7,PARTNER_RESCUED,1,9,0
0.1,44,8,PARTNER_RESCUED,1,10,0
0.1,44,9,PARTNER_RESCUED,1,11,0
0.1,44,10,TIMEOUT,0,12,1
0.1,44,11,PARTNER_RESCUED,1,13,0
0.1,44,12,PARTNER_RESCUED,1,14,0
0.1,44,13,PARTNER_RESCUED,1,15,0
0.1,44,14,PARTNER_RESCUED,1,16,0
0.1,44,15,PARTNER_RESCUED,1,17,0
0.1,44,16,TIMEOUT,0,18,1
0.1,44,17,PARTNER_RESCUED,1,19,0
0.1,44,18,PARTNER_RESCUED,1,20,0
0.1,44,19,PARTNER_RESCUED,1,21,0
0.1,45,0,PARTNER_RESCUED,1,2,0
0.1,45,1,PARTNER_RESCUED,1,3,0
0.1,45,2,TIMEOUT,0,4,1
0.1,45,3,TIMEOUT,0,5,1
0.1,45,4,PARTNER_RESCUED,1,6,0
0.1,45,5,PARTNER_RESCUED,1,7,0
0.1,45,6,PARTNER_RESCUED,1,8,0
0.1,45,7,TIMEOUT,0,9,1
0.1,45,8,PARTNER_RESCUED,1,10,0
0.1,45,9,PARTNER_RESCUED,1,11,0
0.1,45,10,PARTNER_RESCUED,1,12,0
0.1,45,11,TIMEOUT,0,13,1
0.1,45,12,PARTNER_RESCUED,1,14,0
0.1,45,13,PARTNER_RESCUED,1,15,0
0.1,45,14,PARTNER_RESCUED,1,16,0
0.1,45,15,PARTNER_RESCUED,1,17,0
0.1,45,16,TIMEOUT,0,18,1
0.1,45,17,TIMEOUT,0,19,0
0.1,45,18,PARTNER_RESCUED,1,20,0
0.1,45,19,TIMEOUT,0,21,1
0.1,46,0,PARTNER_RESCUED,1,2,0
0.1,46,1,PARTNER_RESCUED,1,3,0
0.1,46,2,PARTNER_RESCUED,1,4,0
0.1,46,3,PARTNER_RESCUED,1,5,0
0.1,46,4,PARTNER_RESCUED,1,6,0
0.1,46,5,TIMEOUT,0,7,1
0.1,46,6,PARTNER_RESCUED,1,8,0
0.1,46,7,PARTNER_RESCUED,1,9,0
0.1,46,8,PARTNER_RESCUED,1,10,0
0.1,46,9,PARTNER_RESCUED,1,11,0
0.1,46,10,TIMEOUT,0,12,0
0.1,46,11,TIMEOUT,0,13,1
0.1,46,12,PARTNER_RESCUED,1,14,0
0.1,46,13,PARTNER_RESCUED,1,15,0
0.1,46,14,PARTNER_RESCUED,1,16,0
0.1,46,15,PARTNER_RESCUED,1,17,0
0.1,46,16,TIMEOUT,0,18,1
0.1,46,17,PARTNER_RESCUED,1,19,0
0.1,46,18,PARTNER_RESCUED,1,20,0
0.1,46,19,PARTNER_RESCUED,1,21,0
0.1,47,0,PARTNER_RESCUED,1,2,0
0.1,47,1,PARTNER_RESCUED,1,3,0
0.1,47,2,PARTNER_RESCUED,1,4,0
0.1,47,3,TIMEOUT,0,5,1
0.1,47,4,TIMEOUT,0,6,1
0.1,47,5,TIMEOUT,0,7,2
0.1,47,6,TIMEOUT,0,8,0
0.1,47,7,PARTNER_RESCUED,1,9,0
0.1,47,8,PARTNER_RESCUED,1,10,0
0.1,47,9,PARTNER_RESCUED,1,11,0
0.1,47,10,PARTNER_RESCUED,1,12,0
0.1,47,11,PARTNER_RESCUED,1,13,0
0.1,47,12,PARTNER_RESCUED,1,14,0
0.1,47,13,TIMEOUT,0,15,1
0.1,47,14,PARTNER_DEAD,0,16,0
0.1,47,15,PARTNER_RESCUED,1,17,0
0.1,47,16,PARTNER_RESCUED,1,18,0
0.1,47,17,PARTNER_RESCUED,1,19,0
0.1,47,18,PARTNER_RESCUED,1,20,0
0.1,47,19,PARTNER_RESCUED,1,21,0
0.1,48,0,PARTNER_RESCUED,1,2,0
0.1,48,1,TIMEOUT,0,3,1
0.1,48,2,PARTNER_RESCUED,1,4,0
0.1,48,3,PARTNER_RESCUED,1,5,0
0.1,48,4,TIMEOUT,0,6,0
0.1,48,5,PARTNER_RESCUED,1,7,0
0.1,48,6,PARTNER_RESCUED,1,8,0
0.1,48,7,PARTNER_RESCUED,1,9,0
0.1,48,8,PARTNER_RESCUED,1,10,0
0.1,48,9,PARTNER_RESCUED,1,11,0
0.1,48,10,PARTNER_RESCUED,1,12,0
0.1,48,11,PARTNER_RESCUED,1,13,0
0.1,48,12,PARTNER_RESCUED,1,14,0
0.1,48,13,TIMEOUT,0,15,2
0.1,48,14,PARTNER_RESCUED,1,16,0
0.1,48,15,PARTNER_RESCUED,1,17,0
0.1,48,16,TIMEOUT,0,18,1
0.1,48,17,TIMEOUT,0,19,0
0.1,48,18,PARTNER_RESCUED,1,20,0
0.1,48,19,PARTNER_RESCUED,1,21,0
0.1,49,0,PARTNER_RESCUED,1,2,0
0.1,49,1,PARTNER_RESCUED,1,3,0
0.1,49,2,PARTNER_RESCUED,1,4,0
0.1,49,3,PARTNER_RESCUED,1,5,0
0.1,49,4,TIMEOUT,0,6,0
0.1,49,5,PARTNER_RESCUED,1,7,0
0.1,49,6,PARTNER_RESCUED,1,8,0
0.1,49,7,PARTNER_RESCUED,1,9,0
0.1,49,8,PARTNER_RESCUED,1,10,0
0.1,49,9,PARTNER_RESCUED,1,11,0
0.1,49,10,PARTNER_RESCUED,1,12,0
0.1,49,11,PARTNER_RESCUED,1,13,0
0.1,49,12,TIMEOUT,0,14,1
0.1,49,13,TIMEOUT,0,15,0
0.1,49,14,PARTNER_RESCUED,1,16,0
0.1,49,15,PARTNER_RESCUED,1,17,0
0.1,49,16,PARTNER_RESCUED,1,18,0
0.1,49,17,PARTNER_RESCUED,1,19,0
0.1,49,18,TIMEOUT,0,20,1
0.1,49,19,PARTNER_DEAD,0,21,0
0.2,0,0,PARTNER_RESCUED,1,2,0
0.2,0,1,PARTNER_RESCUED,1,3,0
0.2,0,2,PARTNER_RESCUED,1,4,0
0.2,0,3,PARTNER_RESCUED,1,5,0
0.2,0,4,PARTNER_RESCUED,1,6,0
0.2,0,5,TIMEOUT,0,7,0
0.2,0,6,PARTNER_RESCUED,1,8,0
0.2,0,7,TIMEOUT,0,9,1
0.2,0,8,PARTNER_RESCUED,1,10,0
0.2,0,9,PARTNER_RESCUED,1,11,0
0.2,0,10,TIMEOUT,0,12,0
0.2,0,11,TIMEOUT,0,13,1
0.2,0,12,TIMEOUT,0,14,2
0.2,0,13,PARTNER_RESCUED,1,15,0
0.2,0,14,PARTNER_RESCUED,1,16,0
0.2,0,15,PARTNER_RESCUED,1,17,0
0.2,0,16,PARTNER_RESCUED,1,18,0
0.2,0,17,PARTNER_RESCUED,1,19,0
0.2,0,18,TIMEOUT,0,20,2
0.2,0,19,TIMEOUT,0,21,0
0.2,1,0,PARTNER_RESCUED,1,2,0
0.2,1,1,PARTNER_RESCUED,1,3,0
0.2,1,2,PARTNER_RESCUED,1,4,0
0.2,1,3,TIMEOUT,0,5,0
0.2,1,4,TIMEOUT,0,6,2
0.2,1,5,TIMEOUT,0,7,1
0.2,1,6,PARTNER_RESCUED,1,8,0
0.2,1,7,PARTNER_RESCUED,1,9,0
0.2,1,8,PARTNER_RESCUED,1,10,0
0.2,1,9,PARTNER_RESCUED,1,11,0
0.2,1,10,TIMEOUT,0,12,0
0.2,1,11,PARTNER_RESCUED,1,13,0
0.2,1,12,PARTNER_RESCUED,1,14,0
0.2,1,13,PARTNER_RESCUED,1,15,0
0.2,1,14,PARTNER_RESCUED,1,16,0
0.2,1,15,PARTNER_RESCUED,1,17,0
0.2,1,16,TIMEOUT,0,18,1
0.2,1,17,TIMEOUT,0,19,0
0.2,1,18,PARTNER_RESCUED,1,20,0
0.2,1,19,PARTNER_RESCUED,1,21,0
0.2,2,0,PARTNER_RESCUED,1,2,0
0.2,2,1,PARTNER_RESCUED,1,3,0
0.2,2,2,TIMEOUT,0,4,1
0.2,2,3,PARTNER_RESCUED,1,5,0
0.2,2,4,PARTNER_RESCUED,1,6,0
0.2,2,5,PARTNER_RESCUED,1,7,0
0.2,2,6,PARTNER_RESCUED,1,8,0
0.2,2,7,PARTNER_RESCUED,1,9,0
0.2,2,8,TIMEOUT,0,10,1
0.2,2,9,RESOURCE_TAKEN,0,11,0
0.2,2,10,PARTNER_RESCUED,1,12,0
0.2,2,11,PARTNER_RESCUED,1,13,0
0.2,2,12,PARTNER_RESCUED,1,14,0
0.2,2,13,PARTNER_RESCUED,1,15,0
0.2,2,14,PARTNER_RESCUED,1,16,0
0.2,2,15,TIMEOUT,0,17,0
0.2,2,16,PARTNER_RESCUED,1,18,0
0.2,2,17,PARTNER_RESCUED,1,19,0
0.2,2,18,TIMEOUT,0,20,1
0.2,2,19,PARTNER_RESCUED,1,21,0
0.2,3,0,PARTNER_RESCUED,1,2,0
0.2,3,1,PARTNER_RESCUED,1,3,0
0.2,3,2,PARTNER_RESCUED,1,4,0
0.2,3,3,TIMEOUT,0,5,1
0.2,3,4,PARTNER_RESCUED,1,6,0
0.2,3,5,TIMEOUT,0,7,1
0.2,3,6,TIMEOUT,0,8,2
0.2,3,7,TIMEOUT,0,9,1
0.2,3,8,PARTNER_RESCUED,1,10,0
0.2,3,9,PARTNER_RESCUED,1,11,0
0.2,3,10,PARTNER_RESCUED,1,12,0
0.2,3,11,PARTNER_RESCUED,1,13,0
0.2,3,12,TIMEOUT,0,14,1
0.2,3,13,TIMEOUT,0,15,0
0.2,3,14,PARTNER_RESCUED,1,16,0
0.2,3,15,PARTNER_RESCUED,1,17,0
0.2,3,16,PARTNER_RESCUED,1,18,0
0.2,3,17,PARTNER_RESCUED,1,19,0
0.2,3,18,PARTNER_RESCUED,1,20,0
0.2,3,19,TIMEOUT,0,21,0
0.2,4,0,PARTNER_RESCUED,1,2,0
0.2,4,1,TIMEOUT,0,3,0
0.2,4,2,PARTNER_RESCUED,1,4,0
0.2,4,3,PARTNER_RESCUED,1,5,0
0.2,4,4,PARTNER_RESCUED,1,6,0
0.2,4,5,TIMEOUT,0,7,1
0.2,4,6,PARTNER_RESCUED,1,8,0
0.2,4,7,PARTNER_RESCUED,1,9,0
0.2,4,8,PARTNER_RESCUED,1,10,0
0.2,4,9,TIMEOUT,0,11,1
0.2,4,10,PARTNER_RESCUED,1,12,0
0.2,4,11,PARTNER_RESCUED,1,13,0
0.2,4,12,PARTNER_RESCUED,1,14,0
0.2,4,13,TIMEOUT,0,15,1
0.2,4,14,PARTNER_RESCUED,1,16,0
0.2,4,15,PARTNER_RESCUED,1,17,0
0.2,4,16,TIMEOUT,0,18,1
0.2,4,17,TIMEOUT,0,19,0
0.2,4,18,PARTNER_RESCUED,1,20,0
0.2,4,19,TIMEOUT,0,21,1
0.2,5,0,PARTNER_RESCUED,1,2,0
0.2,5,1,PARTNER_RESCUED,1,3,0
0.2,5,2,PARTNER_RESCUED,1,4,0
0.2,5,3,PARTNER_RESCUED,1,5,0
0.2,5,4,TIMEOUT,0,6,1
0.2,5,5,PARTNER_RESCUED,1,7,0
0.2,5,6,PARTNER_RESCUED,1,8,0
0.2,5,7,PARTNER_RESCUED,1,9,0
0.2,5,8,TIMEOUT,0,10,0
0.2,5,9,TIMEOUT,0,11,0
0.2,5,10,PARTNER_RESCUED,1,12,0
0.2,5,11,PARTNER_RESCUED,1,13,0
0.2,5,12,PARTNER_RESCUED,1,14,0
0.2,5,13,PARTNER_RESCUED,1,15,0
0.2,5,14,PARTNER_RESCUED,1,16,0
0.2,5,15,TIMEOUT,0,17,1
0.2,5,16,PARTNER_RESCUED,1,18,0
0.2,5,17,PARTNER_RESCUED,1,19,0
0.2,5,18,PARTNER_RESCUED,1,20,0
0.2,5,19,PARTNER_RESCUED,1,21,0
0.2,6,0,PARTNER_RESCUED,1,2,0
0.2,6,1,PARTNER_RESCUED,1,3,0
0.2,6,2,PARTNER_RESCUED,1,4,0
0.2,6,3,TIMEOUT,0,5,1
0.2,6,4,PARTNER_RESCUED,1,6,0
0.2,6,5,PARTNER_RESCUED,1,7,0
0.2,6,6,TIMEOUT,0,8,1
0.2,6,7,PARTNER_RESCUED,1,9,0
0.2,6,8,PARTNER_RESCUED,1,10,0
0.2,6,9,PARTNER_RESCUED,1,11,0
0.2,6,10,PARTNER_RESCUED,1,12,0
0.2,6,11,PARTNER_RESCUED,1,13,0
0.2,6,12,TIMEOUT,0,14,2
0.2,6,13,PARTNER_RESCUED,1,15,0
0.2,6,14,PARTNER_RESCUED,1,16,0
0.2,6,15,PARTNER_RESCUED,1,17,0
0.2,6,16,PARTNER_RESCUED,1,18,0
0.2,6,17,PARTNER_RESCUED,1,19,0
0.2,6,18,PARTNER_RESCUED,1,20,0
0.2,6,19,PARTNER_RESCUED,1,21,0
0.2,7,0,PARTNER_RESCUED,1,2,0
0.2,7,1,PARTNER_RESCUED,1,3,0
0.2,7,2,TIMEOUT,0,4,0
0.2,7,3,PARTNER_RESCUED,1,5,0
0.2,7,4,TIMEOUT,0,6,1
0.2,7,5,PARTNER_RESCUED,1,7,0
0.2,7,6,PARTNER_RESCUED,1,8,0
0.2,7,7,PARTNER_RESCUED,1,9,0
0.2,7,8,PARTNER_RESCUED,1,10,0
0.2,7,9,PARTNER_RESCUED,1,11,0
0.2,7,10,PARTNER_RESCUED,1,12,0
0.2,7,11,TIMEOUT,0,13,1
0.2,7,12,PARTNER_RESCUED,1,14,0
0.2,7,13,PARTNER_RESCUED,1,15,0
0.2,7,14,TIMEOUT,0,16,1
0.2,7,15,TIMEOUT,0,17,0
0.2,7,16,TIMEOUT,0,18,2
0.2,7,17,TIMEOUT,0,19,1
0.2,7,18,PARTNER_RESCUED,1,20,0
0.2,7,19,PARTNER_RESCUED,1,21,0
0.2,8,0,PARTNER_RESCUED,1,2,0
0.2,8,1,TIMEOUT,0,3,1
0.2,8,2,PARTNER_RESCUED,1,4,0
0.2,8,3,PARTNER_RESCUED,1,5,0
0.2,8,4,TIMEOUT,0,6,1
0.2,8,5,PARTNER_RESCUED,1,7,0
0.2,8,6,PARTNER_RESCUED,1,8,0
0.2,8,7,PARTNER_RESCUED,1,9,0
0.2,8,8,PARTNER_RESCUED,1,10,0
0.2,8,9,PARTNER_RESCUED,1,11,0
0.2,8,10,PARTNER_RESCUED,1,12,0
0.2,8,11,PARTNER_RESCUED,1,13,0
0.2,8,12,PARTNER_RESCUED,1,14,0
0.2,8,13,TIMEOUT,0,15,0
0.2,8,14,PARTNER_RESCUED,1,16,0
0.2,8,15,PARTNER_RESCUED,1,17,0
0.2,8,16,PARTNER_RESCUED,1,18,0
0.2,8,17,TIMEOUT,0,19,1
0.2,8,18,PARTNER_RESCUED,1,20,0
0.2,8,19,PARTNER_RESCUED,1,21,0
0.2,9,0,PARTNER_RESCUED,1,2,0
0.2,9,1,PARTNER_RESCUED,1,3,0
0.2,9,2,TIMEOUT,0,4,0
0.2,9,3,PARTNER_RESCUED,1,5,0
0.2,9,4,PARTNER_RESCUED,1,6,0
0.2,9,5,PARTNER_RESCUED,1,7,0
0.2,9,6,PARTNER_RESCUED,1,8,0
0.2,9,7,TIMEOUT,0,9,1
0.2,9,8,PARTNER_RESCUED,1,10,0
0.2,9,9,PARTNER_RESCUED,1,11,0
0.2,9,10,TIMEOUT,0,12,1
0.2,9,11,PARTNER_RESCUED,1,13,0
0.2,9,12,PARTNER_RESCUED,1,14,0
0.2,9,13,PARTNER_RESCUED,1,15,0
0.2,9,14,PARTNER_RESCUED,1,16,0
0.2,9,15,TIMEOUT,0,17,1
0.2,9,16,PARTNER_RESCUED,1,18,0
0.2,9,17,PARTNER_RESCUED,1,19,0
0.2,9,18,PARTNER_RESCUED,1,20,0
0.2,9,19,PARTNER_RESCUED,1,21,0
0.2,10,0,PARTNER_RESCUED,1,2,0
0.2,10,1,PARTNER_RESCUED,1,3,0
0.2,10,2,PARTNER_RESCUED,1,4,0
0.2,10,3,PARTNER_RESCUED,1,5,0
0.2,10,4,PARTNER_RESCUED,1,6,0
0.2,10,5,PARTNER_RESCUED,1,7,0
0.2,10,6,PARTNER_RESCUED,1,8,0
0.2,10,7,PARTNER_RESCUED,1,9,0
0.2,10,8,PARTNER_RESCUED,1,10,0
0.2,10,9,TIMEOUT,0,11,0
0.2,10,10,TIMEOUT,0,12,2
0.2,10,11,PARTNER_DEAD,0,13,1
0.2,10,12,PARTNER_RESCUED,1,14,0
0.2,10,13,PARTNER_RESCUED,1,15,0
0.2,10,14,PARTNER_RESCUED,1,16,0
0.2,10,15,PARTNER_RESCUED,1,17,0
0.2,10,16,PARTNER_RESCUED,1,18,0
0.2,10,17,PARTNER_RESCUED,1,19,0
0.2,10,18,PARTNER_RESCUED,1,20,0
0.2,10,19,PARTNER_RESCUED,1,21,0
0.2,11,0,PARTNER_RESCUED,1,2,0
0.2,11,1,TIMEOUT,0,3,1
0.2,11,2,TIMEOUT,0,4,1
0.2,11,3,PARTNER_RESCUED,1,5,0
0.2,11,4,PARTNER_RESCUED,1,6,0
0.2,11,5,TIMEOUT,0,7,1
0.2,11,6,TIMEOUT,0,8,0
0.2,11,7,PARTNER_RESCUED,1,9,0
0.2,11,8,PARTNER_RESCUED,1,10,0
0.2,11,9,PARTNER_RESCUED,1,11,0
0.2,11,10,PARTNER_RESCUED,1,12,0
0.2,11,11,PARTNER_RESCUED,1,13,0
0.2,11,12,PARTNER_RESCUED,1,14,0
0.2,11,13,PARTNER_RESCUED,1,15,0
0.2,11,14,TIMEOUT,0,16,0
0.2,11,15,PARTNER_RESCUED,1,17,0
0.2,11,16,PARTNER_RESCUED,1,18,0
0.2,11,17,PARTNER_RESCUED,1,19,0
0.2,11,18,PARTNER_RESCUED,1,20,0
0.2,11,19,PARTNER_RESCUED,1,21,0
0.2,12,0,PARTNER_RESCUED,1,2,0
0.2,12,1,TIMEOUT,0,3,1
0.2,12,2,TIMEOUT,0,4,0
0.2,12,3,TIMEOUT,0,5,0
0.2,12,4,TIMEOUT,0,6,1
0.2,12,5,PARTNER_RESCUED,1,7,0
0.2,12,6,PARTNER_RESCUED,1,8,0
0.2,12,7,PARTNER_RESCUED,1,9,0
0.2,12,8,TIMEOUT,0,10,1
0.2,12,9,TIMEOUT,0,11,1
0.2,12,10,PARTNER_RESCUED,1,12,0
0.2,12,11,PARTNER_RESCUED,1,13,0
0.2,12,12,RESOURCE_TAKEN,0,14,0
0.2,12,13,PARTNER_RESCUED,1,15,0
0.2,12,14,PARTNER_RESCUED,1,16,0
0.2,12,15,PARTNER_RESCUED,1,17,0
0.2,12,16,PARTNER_RESCUED,1,18,0
0.2,12,17,PARTNER_RESCUED,1,19,0
0.2,12,18,PARTNER_RESCUED,1,20,0
0.2,12,19,PARTNER_RESCUED,1,21,0
0.2,13,0,PARTNER_RESCUED,1,2,0
0.2,13,1,TIMEOUT,0,3,1
0.2,13,2,PARTNER_RESCUED,1,4,0
0.2,13,3,PARTNER_RESCUED,1,5,0
0.2,13,4,PARTNER_RESCUED,1,6,0
0.2,13,5,PARTNER_RESCUED,1,7,0
0.2,13,6,PARTNER_RESCUED,1,8,0
0.2,13,7,PARTNER_RESCUED,1,9,0
0.2,13,8,TIMEOUT,0,10,0
0.2,13,9,PARTNER_RESCUED,1,11,0
0.2,13,10,PARTNER_RESCUED,1,12,0
0.2,13,11,PARTNER_RESCUED,1,13,0
0.2,13,12,PARTNER_RESCUED,1,14,0
0.2,13,13,PARTNER_RESCUED,1,15,0
0.2,13,14,PARTNER_RESCUED,1,16,0
0.2,13,15,TIMEOUT,0,17,2
0.2,13,16,PARTNER_RESCUED,1,18,0
0.2,13,17,PARTNER_RESCUED,1,19,0
0.2,13,18,PARTNER_RESCUED,1,20,0
0.2,13,19,PARTNER_RESCUED,1,21,0
0.2,14,0,PARTNER_RESCUED,1,2,0
0.2,14,1,PARTNER_RESCUED,1,3,0
0.2,14,2,TIMEOUT,0,4,1
0.2,14,3,TIMEOUT,0,5,1
0.2,14,4,PARTNER_RESCUED,1,6,0
0.2,14,5,PARTNER_RESCUED,1,7,0
0.2,14,6,PARTNER_RESCUED,1,8,0
0.2,14,7,PARTNER_RESCUED,1,9,0
0.2,14,8,PARTNER_RESCUED,1,10,0
0.2,14,9,PARTNER_RESCUED,1,11,0
0.2,14,10,PARTNER_RESCUED,1,12,0
0.2,14,11,PARTNER_RESCUED,1,13,0
0.2,14,12,TIMEOUT,0,14,2
0.2,14,13,PARTNER_RESCUED,1,15,0
0.2,14,14,PARTNER_RESCUED,1,16,0
0.2,14,15,PARTNER_RESCUED,1,17,0
0.2,14,16,PARTNER_RESCUED,1,18,0
0.2,14,17,TIMEOUT,0,19,1
0.2,14,18,TIMEOUT,0,20,1
0.2,14,19,TIMEOUT,0,21,1
0.2,15,0,PARTNER_RESCUED,1,2,0
0.2,15,1,PARTNER_RESCUED,1,3,0
0.2,15,2,PARTNER_RESCUED,1,4,0
0.2,15,3,PARTNER_RESCUED,1,5,0
0.2,15,4,PARTNER_RESCUED,1,6,0
0.2,15,5,PARTNER_RESCUED,1,7,0
0.2,15,6,PARTNER_RESCUED,1,8,0
0.2,15,7,PARTNER_RESCUED,1,9,0
0.2,15,8,PARTNER_RESCUED,1,10,0
0.2,15,9,PARTNER_RESCUED,1,11,0
0.2,15,10,PARTNER_RESCUED,1,12,0
0.2,15,11,TIMEOUT,0,13,0
0.2,15,12,RESOURCE_TAKEN,0,14,0
0.2,15,13,PARTNER_RESCUED,1,15,0
0.2,15,14,PARTNER_RESCUED,1,16,0
0.2,15,15,PARTNER_RESCUED,1,17,0
0.2,15,16,PARTNER_RESCUED,1,18,0
0.2,15,17,TIMEOUT,0,19,1
0.2,15,18,TIMEOUT,0,20,2
0.2,15,19,PARTNER_RESCUED,1,21,0
0.2,16,0,PARTNER_RESCUED,1,2,0
0.2,16,1,PARTNER_RESCUED,1,3,0
0.2,16,2,TIMEOUT,0,4,0
0.2,16,3,TIMEOUT,0,5,1
0.2,16,4,TIMEOUT,0,6,0
0.2,16,5,PARTNER_RESCUED,1,7,0
0.2,16,6,PARTNER_RESCUED,1,8,0
0.2,16,7,PARTNER_RESCUED,1,9,0
0.2,16,8,PARTNER_DEAD,0,10,0
0.2,16,9,PARTNER_RESCUED,1,11,0
0.2,16,10,PARTNER_RESCUED,1,12,0
0.2,16,11,PARTNER_RESCUED,1,13,0
0.2,16,12,PARTNER_RESCUED,1,14,0
0.2,16,13,PARTNER_RESCUED,1,15,0
0.2,16,14,PARTNER_RESCUED,1,16,0
0.2,16,15,PARTNER_RESCUED,1,17,0
0.2,16,16,PARTNER_RESCUED,1,18,0
0.2,16,17,PARTNER_DEAD,0,19,1
0.2,16,18,PARTNER_RESCUED,1,20,0
0.2,16,19,PARTNER_RESCUED,1,21,0
0.2,17,0,PARTNER_RESCUED,1,2,0
0.2,17,1,PARTNER_RESCUED,1,3,0
0.2,17,2,PARTNER_RESCUED,1,4,0
0.2,17,3,TIMEOUT,0,5,0
0.2,17,4,TIMEOUT,0,6,0
0.2,17,5,TIMEOUT,0,7,1
0.2,17,6,PARTNER_RESCUED,1,8,0
0.2,17,7,PARTNER_RESCUED,1,9,0
0.2,17,8,PARTNER_RESCUED,1,10,0
0.2,17,9,PARTNER_RESCUED,1,11,0
0.2,17,10,PARTNER_RESCUED,1,12,0
0.2,17,11,PARTNER_RESCUED,1,13,0
0.2,17,12,PARTNER_RESCUED,1,14,0
0.2,17,13,PARTNER_RESCUED,1,15,0
0.2,17,14,TIMEOUT,0,16,1
0.2,17,15,PARTNER_RESCUED,1,17,0
0.2,17,16,PARTNER_RESCUED,1,18,0
0.2,17,17,PARTNER_RESCUED,1,19,0
0.2,17,18,PARTNER_RESCUED,1,20,0
0.2,17,19,PARTNER_RESCUED,1,21,0
0.2,18,0,PARTNER_RESCUED,1,2,0
0.2,18,1,PARTNER_RESCUED,1,3,0
0.2,18,2,PARTNER_RESCUED,1,4,0
0.2,18,3,TIMEOUT,0,5,1
0.2,18,4,TIMEOUT,0,6,1
0.2,18,5,PARTNER_RESCUED,1,7,0
0.2,18,6,PARTNER_RESCUED,1,8,0
0.2,18,7,PARTNER_RESCUED,1,9,0
0.2,18,8,PARTNER_RESCUED,1,10,0
0.2,18,9,PARTNER_RESCUED,1,11,0
0.2,18,10,PARTNER_RESCUED,1,12,0
0.2,18,11,PARTNER_RESCUED,1,13,0
0.2,18,12,PARTNER_RESCUED,1,14,0
0.2,18,13,PARTNER_RESCUED,1,15,0
0.2,18,14,PARTNER_RESCUED,1,16,0
0.2,18,15,TIMEOUT,0,17,1
0.2,18,16,TIMEOUT,0,18,2
0.2,18,17,PARTNER_RESCUED,1,19,0
0.2,18,18,PARTNER_RESCUED,1,20,0
0.2,18,19,TIMEOUT,0,21,3
0.2,19,0,PARTNER_RESCUED,1,2,0
0.2,19,1,PARTNER_RESCUED,1,3,0
0.2,19,2,PARTNER_RESCUED,1,4,0
0.2,19,3,PARTNER_RESCUED,1,5,0
0.2,19,4,PARTNER_RESCUED,1,6,0
0.2,19,5,TIMEOUT,0,7,2
0.2,19,6,TIMEOUT,0,8,0
0.2,19,7,PARTNER_RESCUED,1,9,0
0.2,19,8,PARTNER_RESCUED,1,10,0
0.2,19,9,PARTNER_RESCUED,1,11,0
0.2,19,10,PARTNER_RESCUED,1,12,0
0.2,19,11,PARTNER_RESCUED,1,13,0
0.2,19,12,PARTNER_RESCUED,1,14,0
0.2,19,13,PARTNER_RESCUED,1,15,0
0.2,19,14,TIMEOUT,0,16,1
0.2,19,15,PARTNER_RESCUED,1,17,0
