beta_guilt,beta_loyalty,agent_id,ep0_outcome,ep1_outcome,snapshot_after_ep,mem_idx,tag,age,importance,guilt,loyalty,survival,fear,curiosity,emo_magnitude,mem_class
0.15,0.05,65,TIMEOUT,TIMEOUT,9,4,rescue,65,0.7,0.0,0.028518345800448163,0.1,0.1,0.0,0.22851834580044816,loyalty
0.15,0.05,65,TIMEOUT,TIMEOUT,9,5,timeout,53,0.5,7.265458964102454e-05,0.01979120945336158,0.2,0.2,0.0,0.41986386404300263,loyalty
0.15,0.05,65,TIMEOUT,TIMEOUT,9,6,failure,43,0.85,0.0007842106418261395,0.055091555117502626,0.3,0.2,0.0,0.5558757657593287,loyalty
0.15,0.05,65,TIMEOUT,TIMEOUT,9,7,rescue,36,0.7,0.0,0.1262233718305814,0.1,0.1,0.0,0.3262233718305814,loyalty
0.15,0.05,65,TIMEOUT,TIMEOUT,9,8,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,65,TIMEOUT,TIMEOUT,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,65,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,4,0,seed,68,0.9,0.00016347282669230514,0.03958241890672316,0.2,0.1,0.0,0.3397458917334155,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,4,1,rescue,46,0.7,0.0,0.07557459531019008,0.1,0.1,0.0,0.27557459531019013,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,4,2,timeout,34,0.5,0.0015933216802910314,0.05244738441713911,0.2,0.2,0.0,0.45404070609743014,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,4,3,failure,24,0.85,0.01719780985220789,0.14599451216938614,0.3,0.2,0.0,0.6631923220215941,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,0,seed,123,0.9,2.145292362304786e-08,0.0023566800292880853,0.2,0.1,0.0,0.3023567014822117,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,1,rescue,101,0.7,0.0,0.0044996022074538355,0.1,0.1,0.0,0.20449960220745383,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,2,timeout,89,0.5,2.0909535245614457e-07,0.0031226414872607207,0.2,0.2,0.0,0.4031228505826132,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,3,failure,79,0.85,2.2569090454253613e-06,0.008692302307901882,0.3,0.2,0.0,0.5086945592169473,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,4,timeout,67,0.5,7.466688167310101e-06,0.009651677656839178,0.2,0.2,0.0,0.4096591443450065,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,5,timeout,55,0.5,5.249294101564023e-05,0.017861566531658827,0.2,0.2,0.0,0.41791405947267446,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,6,timeout,43,0.5,0.00036904030203583076,0.033054933070501585,0.2,0.2,0.0,0.43342397337253746,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,7,timeout,31,0.5,0.0025944582622284247,0.061172047723737126,0.2,0.2,0.0,0.4637665059859656,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,8,timeout,19,0.5,0.01823977933388911,0.11320608076059219,0.2,0.2,0.0,0.5314458600944814,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,9,failure,7,0.85,0.2724905250390624,0.34916864804687486,0.3,0.2,0.0,1.1216591730859373,loyalty
0.15,0.05,66,PARTNER_RESCUED,TIMEOUT,9,10,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,4,0,seed,62,0.9,0.0004334430243703303,0.05384689915851046,0.2,0.1,0.0,0.35428034218288074,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,4,1,rescue,41,0.7,0.0,0.09766923898947834,0.1,0.1,0.0,0.2976692389894784,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,4,2,timeout,29,0.5,0.0035909456916656396,0.06778066229776968,0.2,0.2,0.0,0.47137160798943534,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,4,3,timeout,17,0.5,0.025245369320261744,0.12543610056575313,0.2,0.2,0.0,0.550681469886015,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,4,4,failure,6,0.85,0.32057708828124987,0.3675459453124999,0.3,0.2,0.0,1.1881230335937496,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,4,5,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,0,seed,122,0.9,2.5238733674173957e-08,0.0024807158203032477,0.2,0.1,0.0,0.30248074105903694,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,1,rescue,101,0.7,0.0,0.0044996022074538355,0.1,0.1,0.0,0.20449960220745383,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,2,timeout,89,0.5,2.0909535245614457e-07,0.0031226414872607207,0.2,0.2,0.0,0.4031228505826132,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,3,timeout,77,0.5,1.4699997853370982e-06,0.0057788159387713355,0.2,0.2,0.0,0.4057802859385567,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,4,failure,66,0.85,1.8666720418275234e-05,0.0169327678190161,0.3,0.2,0.0,0.5169514345394344,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,5,rescue,60,0.7,0.0,0.03685583918956154,0.1,0.1,0.0,0.23685583918956155,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,6,timeout,48,0.5,0.00016374514253990265,0.025577277100292468,0.2,0.2,0.0,0.4257410222428324,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,7,timeout,36,0.5,0.0011511749140102703,0.04733376443646804,0.2,0.2,0.0,0.44848493935047834,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,67,PARTNER_RESCUED,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,4,0,seed,68,0.9,0.00016347282669230514,0.03958241890672316,0.2,0.1,0.0,0.3397458917334155,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,4,1,rescue,46,0.7,0.0,0.07557459531019008,0.1,0.1,0.0,0.27557459531019013,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,4,2,timeout,34,0.5,0.0015933216802910314,0.05244738441713911,0.2,0.2,0.0,0.45404070609743014,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,4,3,timeout,22,0.5,0.011201504483424647,0.09706006349211271,0.2,0.2,0.0,0.5082615679755373,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,4,4,timeout,10,0.5,0.07874976173628907,0.1796210817715136,0.2,0.2,0.0,0.6583708435078026,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,0,seed,127,0.9,1.1198560212003628e-08,0.001919530613105328,0.2,0.1,0.0,0.3019195418116656,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,1,rescue,105,0.7,0.0,0.0036649541204849443,0.1,0.1,0.0,0.20366495412048496,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,2,timeout,93,0.5,1.0914908082806029e-07,0.0025434110078831514,0.2,0.2,0.0,0.40254352015696404,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,3,timeout,81,0.5,7.673490754446235e-07,0.004706881699728869,0.2,0.2,0.0,0.40470764904880435,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,4,timeout,69,0.5,5.394682200881548e-06,0.008710639085297357,0.2,0.2,0.0,0.4087160337674982,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,5,failure,59,0.85,5.822849199347171e-05,0.024247262624711545,0.3,0.2,0.0,0.5243054911167051,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,6,timeout,47,0.5,0.00019264134416459134,0.02692344957925523,0.2,0.2,0.0,0.42711609092341984,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,7,timeout,35,0.5,0.0013543234282473767,0.04982501519628215,0.2,0.2,0.0,0.4511793386245295,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,8,failure,24,0.85,0.01719780985220789,0.14599451216938614,0.3,0.2,0.0,0.6631923220215941,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,68,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,4,0,seed,62,0.9,0.0004334430243703303,0.05384689915851046,0.2,0.1,0.0,0.35428034218288074,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,4,1,rescue,40,0.7,0.0,0.10280972525208247,0.1,0.1,0.0,0.3028097252520825,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,4,2,timeout,28,0.5,0.00422464199019487,0.07134806557659966,0.2,0.2,0.0,0.47557270756679454,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,4,3,failure,19,0.85,0.038759531084514326,0.18867680126765357,0.3,0.2,0.0,0.7274363323521678,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,4,4,rescue,12,0.7,0.0,0.43228807013010934,0.1,0.1,0.0,0.6322880701301093,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,0,seed,105,0.9,3.998948615723764e-07,0.005933018825795369,0.2,0.1,0.0,0.30593341872065694,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,1,rescue,83,0.7,0.0,0.011327895290680803,0.1,0.1,0.0,0.2113278952906808,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,2,timeout,71,0.5,3.897657890136918e-06,0.007861351774480864,0.2,0.2,0.0,0.407865249432371,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,3,failure,62,0.85,3.5759572645490814e-05,0.020788996792862058,0.3,0.2,0.0,0.5208247563655075,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,4,rescue,55,0.7,0.0,0.0476308440844235,0.1,0.1,0.0,0.2476308440844235,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,5,timeout,43,0.5,0.00036904030203583076,0.033054933070501585,0.2,0.2,0.0,0.43342397337253746,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,6,failure,35,0.85,0.0028779372850256733,0.08304169199380357,0.3,0.2,0.0,0.5859196292788292,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,7,rescue,28,0.7,0.0,0.19026150820426574,0.1,0.1,0.0,0.39026150820426575,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,8,timeout,16,0.5,0.02970043449442558,0.13203800059552961,0.2,0.2,0.0,0.5617384350899552,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,9,failure,6,0.85,0.32057708828124987,0.3675459453124999,0.3,0.2,0.0,1.1881230335937496,loyalty
0.15,0.05,69,PARTNER_RESCUED,TIMEOUT,9,10,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,4,0,seed,65,0.9,0.0002661881973414291,0.0461669851660279,0.2,0.1,0.0,0.3464331733633693,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,4,1,rescue,43,0.7,0.0,0.08814648818800419,0.1,0.1,0.0,0.2881464881880042,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,4,2,timeout,31,0.5,0.0025944582622284247,0.061172047723737126,0.2,0.2,0.0,0.4637665059859656,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,4,3,timeout,19,0.5,0.01823977933388911,0.11320608076059219,0.2,0.2,0.0,0.5314458600944814,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,4,4,failure,7,0.85,0.2724905250390624,0.34916864804687486,0.3,0.2,0.0,1.1216591730859373,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,4,5,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,0,seed,125,0.9,1.549973731765208e-08,0.002126903726432497,0.2,0.1,0.0,0.30212691922616985,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,1,rescue,103,0.7,0.0,0.004060890992227085,0.1,0.1,0.0,0.2040608909922271,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,2,timeout,91,0.5,1.5107139214956443e-07,0.0028181839422528,0.2,0.2,0.0,0.40281833501364495,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,3,timeout,79,0.5,1.0620748449060533e-06,0.00521538138474113,0.2,0.2,0.0,0.4052164434595861,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,4,failure,67,0.85,1.586671235553395e-05,0.016086129428065293,0.3,0.2,0.0,0.5161019961404208,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,5,rescue,60,0.7,0.0,0.03685583918956154,0.1,0.1,0.0,0.23685583918956155,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,6,timeout,48,0.5,0.00016374514253990265,0.025577277100292468,0.2,0.2,0.0,0.4257410222428324,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,7,timeout,36,0.5,0.0011511749140102703,0.04733376443646804,0.2,0.2,0.0,0.44848493935047834,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,70,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,71,TIMEOUT,TIMEOUT,4,0,seed,70,0.9,0.00011810911728519045,0.035723133063317654,0.2,0.1,0.0,0.33584124218060285,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,4,1,timeout,43,0.5,0.00036904030203583076,0.033054933070501585,0.2,0.2,0.0,0.43342397337253746,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,4,2,timeout,31,0.5,0.0025944582622284247,0.061172047723737126,0.2,0.2,0.0,0.4637665059859656,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,4,3,timeout,19,0.5,0.01823977933388911,0.11320608076059219,0.2,0.2,0.0,0.5314458600944814,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,4,4,failure,8,0.85,0.23161694628320303,0.3317102156445311,0.3,0.2,0.0,1.063327161927734,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,4,5,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,71,TIMEOUT,TIMEOUT,9,0,seed,125,0.9,1.549973731765208e-08,0.002126903726432497,0.2,0.1,0.0,0.30212691922616985,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,1,timeout,98,0.5,4.843002701790224e-08,0.0019680429541276447,0.2,0.2,0.0,0.4019680913841547,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,2,timeout,86,0.5,3.4047686131674266e-07,0.003642095334317797,0.2,0.2,0.0,0.40364243581117915,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,3,timeout,74,0.5,2.393649151780335e-06,0.00674012647764553,0.2,0.2,0.0,0.40674252012679735,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,4,failure,63,0.85,3.039563674866719e-05,0.019749546953218955,0.3,0.2,0.0,0.5197799425899676,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,5,failure,55,0.85,0.00011154749965823534,0.029769277552764692,0.3,0.2,0.0,0.529880825052423,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,6,timeout,43,0.5,0.00036904030203583076,0.033054933070501585,0.2,0.2,0.0,0.43342397337253746,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,7,failure,31,0.85,0.0055132238072353994,0.10195341287289517,0.3,0.2,0.0,0.6074666366801306,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,8,rescue,24,0.7,0.0,0.23359121947101794,0.1,0.1,0.0,0.433591219471018,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,71,TIMEOUT,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,4,0,seed,70,0.9,0.00011810911728519045,0.035723133063317654,0.2,0.1,0.0,0.33584124218060285,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0011511749140102703,0.04733376443646804,0.2,0.2,0.0,0.44848493935047834,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,0,seed,119,0.9,4.109706277089185e-08,0.0028933848319618,0.2,0.1,0.0,0.3028934259290246,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,1,rescue,97,0.7,0.0,0.005524331099305667,0.1,0.1,0.0,0.20552433109930568,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,2,timeout,85,0.5,4.005610133138149e-07,0.0038337845624397864,0.2,0.2,0.0,0.40383418512345315,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,3,timeout,73,0.5,2.8160578256239234e-06,0.007094869976468979,0.2,0.2,0.0,0.40709768603429464,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,4,timeout,61,0.5,1.9797687277780402e-05,0.013129892711281304,0.2,0.2,0.0,0.4131496903985591,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,5,timeout,49,0.5,0.00013918337115891724,0.024298413245277845,0.2,0.2,0.0,0.42443759661643676,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,6,timeout,37,0.5,0.0009784986769087298,0.04496707621464464,0.2,0.2,0.0,0.4459455748915534,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,7,failure,28,0.85,0.008977364229164094,0.11891344262766605,0.3,0.2,0.0,0.6278908068568302,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,8,rescue,21,0.7,0.0,0.27244930103049186,0.1,0.1,0.0,0.4724493010304919,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,9,timeout,9,0.5,0.09264677851328126,0.18907482291738273,0.2,0.2,0.0,0.681721601430664,loyalty
0.15,0.05,72,PARTNER_RESCUED,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,4,0,seed,70,0.9,0.00011810911728519045,0.035723133063317654,0.2,0.1,0.0,0.33584124218060285,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,4,2,timeout,36,0.5,0.0011511749140102703,0.04733376443646804,0.2,0.2,0.0,0.44848493935047834,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,4,3,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,4,4,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,4,5,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,0,seed,130,0.9,6.877315790196728e-09,0.0016457575594111804,0.2,0.1,0.0,0.30164576443672697,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,1,rescue,108,0.7,0.0,0.003142240039050779,0.1,0.1,0.0,0.2031422400390508,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,2,timeout,96,0.5,6.703117926353252e-08,0.0021806570128838168,0.2,0.2,0.0,0.40218072404406313,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,3,timeout,84,0.5,4.7124825095742934e-07,0.004035562697305039,0.2,0.2,0.0,0.404036033945556,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,4,timeout,72,0.5,3.3130092066163804e-06,0.00746828418575682,0.2,0.2,0.0,0.40747159719496345,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,5,timeout,60,0.5,2.329139679738871e-05,0.013820939696085584,0.2,0.2,0.0,0.413844231092883,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,6,timeout,48,0.5,0.00016374514253990265,0.025577277100292468,0.2,0.2,0.0,0.4257410222428324,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,7,timeout,36,0.5,0.0011511749140102703,0.04733376443646804,0.2,0.2,0.0,0.44848493935047834,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,8,timeout,24,0.5,0.008093086989274306,0.08759670730163172,0.2,0.2,0.0,0.49568979429090604,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,73,PARTNER_RESCUED,TIMEOUT,9,10,failure,0,0.85,0.85,0.5,0.3,0.2,0.0,1.8499999999999999,guilt
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,4,0,seed,62,0.9,0.0004334430243703303,0.05384689915851046,0.2,0.1,0.0,0.35428034218288074,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,4,1,rescue,41,0.7,0.0,0.09766923898947834,0.1,0.1,0.0,0.2976692389894784,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,4,2,timeout,29,0.5,0.0035909456916656396,0.06778066229776968,0.2,0.2,0.0,0.47137160798943534,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,4,3,timeout,17,0.5,0.025245369320261744,0.12543610056575313,0.2,0.2,0.0,0.550681469886015,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,4,4,failure,6,0.85,0.32057708828124987,0.3675459453124999,0.3,0.2,0.0,1.1881230335937496,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,4,5,rescue,0,0.7,0.0,0.8,0.1,0.1,0.0,1.0,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,0,seed,115,0.9,7.872906267097732e-08,0.0035523175322003985,0.2,0.1,0.0,0.30355239626126307,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,1,rescue,94,0.7,0.0,0.006443307886637315,0.1,0.1,0.0,0.20644330788663734,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,2,timeout,82,0.5,6.5224671412793e-07,0.004471537614742426,0.2,0.2,0.0,0.4044721898614566,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,3,timeout,70,0.5,4.585479870749315e-06,0.008275107131032489,0.2,0.2,0.0,0.40827969261090324,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,4,failure,59,0.85,5.822849199347171e-05,0.024247262624711545,0.3,0.2,0.0,0.5243054911167051,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,5,rescue,53,0.7,0.0,0.052776558542297514,0.1,0.1,0.0,0.2527765585422975,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,6,timeout,41,0.5,0.0005107824249630876,0.03662596462105439,0.2,0.2,0.0,0.43713674704601746,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,7,failure,31,0.85,0.0055132238072353994,0.10195341287289517,0.3,0.2,0.0,0.6074666366801306,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,8,rescue,24,0.7,0.0,0.23359121947101794,0.1,0.1,0.0,0.433591219471018,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,9,timeout,12,0.5,0.05689670285446886,0.162108026298791,0.2,0.2,0.0,0.6190047291532599,loyalty
0.15,0.05,74,PARTNER_RESCUED,TIMEOUT,9,10,timeout,0,0.5,0.4,0.3,0.2,0.2,0.0,1.1,guilt
0.15,0.05,75,PARTNER_RESCUED,TIMEOUT,4,0,seed,69,0.9,0.00013895190268845936,0.037603297961387006,0.2,0.1,0.0,0.33774224986407547,loyalty
0.15,0.05,75,PARTNER_RESCUED,TIMEOUT,4,1,rescue,48,0.7,0.0,0.06820607226744653,0.1,0.1,0.0,0.2682060722674465,loyalty
