t_snap,kappa,outcome,steps_used,target_switches
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,TIMEOUT,20,2
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,RESOURCE_TAKEN,19,1
20,0.7,TIMEOUT,20,1
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,6,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,RESOURCE_TAKEN,19,1
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,6,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,6,0
20,0.7,TIMEOUT,20,1
20,0.7,RESOURCE_TAKEN,18,1
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,1
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,2
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,RESOURCE_TAKEN,18,2
20,0.7,TIMEOUT,20,2
20,0.7,TIMEOUT,20,2
20,0.7,RESOURCE_TAKEN,19,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,RESOURCE_TAKEN,20,1
20,0.7,TIMEOUT,20,2
20,0.7,RESOURCE_TAKEN,19,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_DEAD,8,1
20,0.7,TIMEOUT,20,1
20,0.7,TIMEOUT,20,2
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,1
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,6,0
20,0.7,RESOURCE_TAKEN,18,2
20,0.7,RESOURCE_TAKEN,17,2
20,0.7,TIMEOUT,20,1
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,6,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,PARTNER_RESCUED,7,0
20,0.7,RESOURCE_TAKEN,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,TIMEOUT,20,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,RESOURCE_TAKEN,18,2
20,0.7,PARTNER_RESCUED,7,0
20,0.7,RESOURCE_TAKEN,17,2
20,0.7,RESOURCE_TAKEN,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,1
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_DEAD,8,0
20,0.725,TIMEOUT,20,1
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,RESOURCE_TAKEN,20,1
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,RESOURCE_TAKEN,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,RESOURCE_TAKEN,18,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_DEAD,8,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,1
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,1
20,0.725,TIMEOUT,20,1
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,RESOURCE_TAKEN,19,2
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_DEAD,8,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_DEAD,10,1
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,RESOURCE_TAKEN,20,2
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,1
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,RESOURCE_TAKEN,18,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,1
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,RESOURCE_TAKEN,20,2
20,0.725,RESOURCE_TAKEN,18,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,1
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,1
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,1
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,RESOURCE_TAKEN,19,2
20,0.725,TIMEOUT,20,1
20,0.725,PARTNER_RESCUED,6,0
20,0.725,RESOURCE_TAKEN,19,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,RESOURCE_TAKEN,20,2
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,1
20,0.725,RESOURCE_TAKEN,19,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,RESOURCE_TAKEN,19,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,1
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,1
20,0.725,TIMEOUT,20,1
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,RESOURCE_TAKEN,19,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,RESOURCE_TAKEN,20,1
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,RESOURCE_TAKEN,19,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,1
20,0.725,RESOURCE_TAKEN,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,1
20,0.725,TIMEOUT,20,2
20,0.725,TIMEOUT,20,2
20,0.725,PARTNER_RESCUED,6,0
20,0.725,PARTNER_RESCUED,7,0
20,0.725,RESOURCE_TAKEN,18,2
20,0.725,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_DEAD,9,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_DEAD,9,1
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,RESOURCE_TAKEN,20,1
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_DEAD,9,0
20,0.75,RESOURCE_TAKEN,20,1
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,19,2
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,RESOURCE_TAKEN,19,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,RESOURCE_TAKEN,18,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,19,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,RESOURCE_TAKEN,19,1
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,RESOURCE_TAKEN,18,2
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,PARTNER_DEAD,8,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,RESOURCE_TAKEN,18,2
20,0.75,RESOURCE_TAKEN,19,2
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,RESOURCE_TAKEN,19,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,19,2
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,RESOURCE_TAKEN,18,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,2
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,7,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,1
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,17,1
20,0.75,PARTNER_DEAD,8,0
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,RESOURCE_TAKEN,19,2
20,0.75,PARTNER_DEAD,9,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.75,RESOURCE_TAKEN,20,2
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_DEAD,8,0
20,0.75,TIMEOUT,20,1
20,0.75,TIMEOUT,20,2
20,0.75,PARTNER_RESCUED,6,0
20,0.75,PARTNER_RESCUED,7,0
20,0.75,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,RESOURCE_TAKEN,20,1
20,0.775,RESOURCE_TAKEN,18,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,RESOURCE_TAKEN,20,2
20,0.775,TIMEOUT,20,2
20,0.775,TIMEOUT,20,1
20,0.775,RESOURCE_TAKEN,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,1
20,0.775,TIMEOUT,20,2
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,RESOURCE_TAKEN,19,1
20,0.775,RESOURCE_TAKEN,19,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,RESOURCE_TAKEN,20,1
20,0.775,TIMEOUT,20,1
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,RESOURCE_TAKEN,20,2
20,0.775,PARTNER_DEAD,8,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,RESOURCE_TAKEN,20,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,RESOURCE_TAKEN,19,2
20,0.775,TIMEOUT,20,1
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,RESOURCE_TAKEN,20,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,RESOURCE_TAKEN,18,2
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,RESOURCE_TAKEN,19,2
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,RESOURCE_TAKEN,17,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,1
20,0.775,RESOURCE_TAKEN,18,1
20,0.775,RESOURCE_TAKEN,19,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,RESOURCE_TAKEN,20,2
20,0.775,RESOURCE_TAKEN,20,2
20,0.775,TIMEOUT,20,1
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,RESOURCE_TAKEN,19,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,RESOURCE_TAKEN,20,1
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,RESOURCE_TAKEN,19,2
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,RESOURCE_TAKEN,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,RESOURCE_TAKEN,18,2
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,RESOURCE_TAKEN,19,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,RESOURCE_TAKEN,20,2
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_DEAD,8,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_DEAD,8,1
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,2
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,2
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,PARTNER_RESCUED,6,0
20,0.775,TIMEOUT,20,2
20,0.775,PARTNER_RESCUED,6,0
20,0.775,RESOURCE_TAKEN,17,2
20,0.775,PARTNER_DEAD,8,1
20,0.775,RESOURCE_TAKEN,19,1
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,7,0
20,0.775,PARTNER_RESCUED,6,0
