capacity,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
10,27,5,TIMEOUT,0,7,0
10,27,6,TIMEOUT,0,8,1
10,27,7,TIMEOUT,0,9,0
10,27,8,RESOURCE_TAKEN,0,10,0
10,27,9,TIMEOUT,0,10,1
10,28,0,PARTNER_RESCUED,1,2,0
10,28,1,TIMEOUT,0,3,0
10,28,2,TIMEOUT,0,4,2
10,28,3,TIMEOUT,0,5,0
10,28,4,TIMEOUT,0,6,0
10,28,5,TIMEOUT,0,7,0
10,28,6,TIMEOUT,0,8,3
10,28,7,TIMEOUT,0,9,2
10,28,8,TIMEOUT,0,10,0
10,28,9,TIMEOUT,0,10,0
10,29,0,PARTNER_RESCUED,1,2,0
10,29,1,TIMEOUT,0,3,1
10,29,2,TIMEOUT,0,4,2
10,29,3,TIMEOUT,0,5,1
10,29,4,TIMEOUT,0,6,2
10,29,5,TIMEOUT,0,7,0
10,29,6,TIMEOUT,0,8,0
10,29,7,TIMEOUT,0,9,0
10,29,8,TIMEOUT,0,10,3
10,29,9,TIMEOUT,0,10,2
10,30,0,PARTNER_RESCUED,1,2,0
10,30,1,TIMEOUT,0,3,1
10,30,2,TIMEOUT,0,4,2
10,30,3,TIMEOUT,0,5,1
10,30,4,TIMEOUT,0,6,1
10,30,5,TIMEOUT,0,7,1
10,30,6,TIMEOUT,0,8,1
10,30,7,TIMEOUT,0,9,0
10,30,8,TIMEOUT,0,10,0
10,30,9,TIMEOUT,0,10,0
10,31,0,PARTNER_RESCUED,1,2,0
10,31,1,TIMEOUT,0,3,1
10,31,2,TIMEOUT,0,4,1
10,31,3,TIMEOUT,0,5,1
10,31,4,TIMEOUT,0,6,1
10,31,5,RESOURCE_TAKEN,0,7,1
10,31,6,PARTNER_RESCUED,1,8,0
10,31,7,PARTNER_RESCUED,1,9,0
10,31,8,TIMEOUT,0,10,1
10,31,9,TIMEOUT,0,10,0
10,32,0,TIMEOUT,0,2,1
10,32,1,TIMEOUT,0,3,2
10,32,2,TIMEOUT,0,4,2
10,32,3,TIMEOUT,0,5,0
10,32,4,TIMEOUT,0,6,1
10,32,5,TIMEOUT,0,7,0
10,32,6,RESOURCE_TAKEN,0,8,0
10,32,7,PARTNER_RESCUED,1,9,0
10,32,8,PARTNER_RESCUED,1,10,0
10,32,9,TIMEOUT,0,10,0
10,33,0,PARTNER_RESCUED,1,2,0
10,33,1,PARTNER_RESCUED,1,3,0
10,33,2,TIMEOUT,0,4,1
10,33,3,TIMEOUT,0,5,0
10,33,4,TIMEOUT,0,6,2
10,33,5,TIMEOUT,0,7,1
10,33,6,RESOURCE_TAKEN,0,8,0
10,33,7,PARTNER_RESCUED,1,9,0
10,33,8,PARTNER_RESCUED,1,10,0
10,33,9,TIMEOUT,0,10,0
10,34,0,PARTNER_RESCUED,1,2,0
10,34,1,TIMEOUT,0,3,1
10,34,2,TIMEOUT,0,4,2
10,34,3,TIMEOUT,0,5,0
10,34,4,TIMEOUT,0,6,2
10,34,5,TIMEOUT,0,7,0
10,34,6,TIMEOUT,0,8,1
10,34,7,RESOURCE_TAKEN,0,9,0
10,34,8,PARTNER_RESCUED,1,10,0
10,34,9,PARTNER_RESCUED,1,10,0
10,35,0,PARTNER_RESCUED,1,2,0
10,35,1,TIMEOUT,0,3,1
10,35,2,TIMEOUT,0,4,0
10,35,3,TIMEOUT,0,5,1
10,35,4,TIMEOUT,0,6,0
10,35,5,TIMEOUT,0,7,1
10,35,6,TIMEOUT,0,8,0
10,35,7,TIMEOUT,0,9,1
10,35,8,RESOURCE_TAKEN,0,10,0
10,35,9,TIMEOUT,0,10,1
10,36,0,PARTNER_RESCUED,1,2,0
10,36,1,PARTNER_RESCUED,1,3,0
10,36,2,TIMEOUT,0,4,2
10,36,3,TIMEOUT,0,5,0
10,36,4,PARTNER_RESCUED,1,6,0
10,36,5,TIMEOUT,0,7,0
10,36,6,TIMEOUT,0,8,0
10,36,7,TIMEOUT,0,9,1
10,36,8,TIMEOUT,0,10,2
10,36,9,TIMEOUT,0,10,0
10,37,0,PARTNER_RESCUED,1,2,0
10,37,1,TIMEOUT,0,3,2
10,37,2,PARTNER_DEAD,0,4,0
10,37,3,PARTNER_DEAD,0,5,1
10,37,4,PARTNER_RESCUED,1,6,0
10,37,5,TIMEOUT,0,7,0
10,37,6,PARTNER_RESCUED,1,8,0
10,37,7,TIMEOUT,0,9,1
10,37,8,TIMEOUT,0,10,1
10,37,9,TIMEOUT,0,10,1
10,38,0,TIMEOUT,0,2,1
10,38,1,TIMEOUT,0,3,2
10,38,2,TIMEOUT,0,4,0
10,38,3,TIMEOUT,0,5,0
10,38,4,TIMEOUT,0,6,0
10,38,5,TIMEOUT,0,7,0
10,38,6,TIMEOUT,0,8,3
10,38,7,TIMEOUT,0,9,0
10,38,8,RESOURCE_TAKEN,0,10,0
10,38,9,PARTNER_RESCUED,1,10,0
10,39,0,PARTNER_RESCUED,1,2,0
10,39,1,TIMEOUT,0,3,2
10,39,2,TIMEOUT,0,4,0
10,39,3,TIMEOUT,0,5,2
10,39,4,TIMEOUT,0,6,2
10,39,5,TIMEOUT,0,7,1
10,39,6,TIMEOUT,0,8,1
10,39,7,TIMEOUT,0,9,0
10,39,8,TIMEOUT,0,10,0
10,39,9,TIMEOUT,0,10,2
10,40,0,PARTNER_RESCUED,1,2,0
10,40,1,TIMEOUT,0,3,1
10,40,2,TIMEOUT,0,4,2
10,40,3,TIMEOUT,0,5,1
10,40,4,RESOURCE_TAKEN,0,6,0
10,40,5,TIMEOUT,0,7,0
10,40,6,PARTNER_RESCUED,1,8,0
10,40,7,TIMEOUT,0,9,0
10,40,8,TIMEOUT,0,10,0
10,40,9,TIMEOUT,0,10,0
10,41,0,PARTNER_RESCUED,1,2,0
10,41,1,TIMEOUT,0,3,0
10,41,2,TIMEOUT,0,4,1
10,41,3,TIMEOUT,0,5,2
10,41,4,TIMEOUT,0,6,1
10,41,5,TIMEOUT,0,7,1
10,41,6,TIMEOUT,0,8,0
10,41,7,TIMEOUT,0,9,2
10,41,8,TIMEOUT,0,10,2
10,41,9,TIMEOUT,0,10,0
10,42,0,PARTNER_RESCUED,1,2,0
10,42,1,TIMEOUT,0,3,1
10,42,2,TIMEOUT,0,4,0
10,42,3,TIMEOUT,0,5,1
10,42,4,TIMEOUT,0,6,2
10,42,5,TIMEOUT,0,7,0
10,42,6,TIMEOUT,0,8,1
10,42,7,TIMEOUT,0,9,2
10,42,8,RESOURCE_TAKEN,0,10,0
10,42,9,TIMEOUT,0,10,1
10,43,0,PARTNER_RESCUED,1,2,0
10,43,1,TIMEOUT,0,3,2
10,43,2,PARTNER_RESCUED,1,4,0
10,43,3,TIMEOUT,0,5,0
10,43,4,TIMEOUT,0,6,1
10,43,5,TIMEOUT,0,7,3
10,43,6,TIMEOUT,0,8,0
10,43,7,TIMEOUT,0,9,0
10,43,8,TIMEOUT,0,10,2
10,43,9,TIMEOUT,0,10,1
10,44,0,PARTNER_RESCUED,1,2,0
10,44,1,TIMEOUT,0,3,1
10,44,2,TIMEOUT,0,4,0
10,44,3,TIMEOUT,0,5,2
10,44,4,TIMEOUT,0,6,1
10,44,5,TIMEOUT,0,7,4
10,44,6,TIMEOUT,0,8,2
10,44,7,TIMEOUT,0,9,0
10,44,8,RESOURCE_TAKEN,0,10,0
10,44,9,PARTNER_RESCUED,1,10,0
10,45,0,PARTNER_RESCUED,1,2,0
10,45,1,TIMEOUT,0,3,1
10,45,2,TIMEOUT,0,4,4
10,45,3,TIMEOUT,0,5,2
10,45,4,TIMEOUT,0,6,0
10,45,5,TIMEOUT,0,7,0
10,45,6,TIMEOUT,0,8,2
10,45,7,RESOURCE_TAKEN,0,9,0
10,45,8,PARTNER_RESCUED,1,10,0
10,45,9,TIMEOUT,0,10,1
10,46,0,TIMEOUT,0,2,1
10,46,1,TIMEOUT,0,3,0
10,46,2,TIMEOUT,0,4,0
10,46,3,RESOURCE_TAKEN,0,5,0
10,46,4,PARTNER_RESCUED,1,6,0
10,46,5,TIMEOUT,0,7,0
10,46,6,PARTNER_RESCUED,1,8,0
10,46,7,TIMEOUT,0,9,2
10,46,8,TIMEOUT,0,10,2
10,46,9,TIMEOUT,0,10,0
10,47,0,TIMEOUT,0,2,0
10,47,1,TIMEOUT,0,3,1
10,47,2,TIMEOUT,0,4,2
10,47,3,RESOURCE_TAKEN,0,5,0
10,47,4,PARTNER_RESCUED,1,6,0
10,47,5,TIMEOUT,0,7,0
10,47,6,PARTNER_RESCUED,1,8,0
10,47,7,PARTNER_RESCUED,1,9,0
10,47,8,TIMEOUT,0,10,1
10,47,9,TIMEOUT,0,10,0
10,48,0,PARTNER_RESCUED,1,2,0
10,48,1,PARTNER_RESCUED,1,3,0
10,48,2,TIMEOUT,0,4,2
10,48,3,TIMEOUT,0,5,1
10,48,4,TIMEOUT,0,6,2
10,48,5,TIMEOUT,0,7,0
10,48,6,TIMEOUT,0,8,2
10,48,7,TIMEOUT,0,9,0
10,48,8,TIMEOUT,0,10,2
10,48,9,TIMEOUT,0,10,2
10,49,0,PARTNER_RESCUED,1,2,0
10,49,1,TIMEOUT,0,3,0
10,49,2,TIMEOUT,0,4,0
10,49,3,TIMEOUT,0,5,1
10,49,4,RESOURCE_TAKEN,0,6,0
10,49,5,TIMEOUT,0,7,1
10,49,6,PARTNER_RESCUED,1,8,0
10,49,7,TIMEOUT,0,9,1
10,49,8,TIMEOUT,0,10,0
10,49,9,RESOURCE_TAKEN,0,10,0
10,50,0,TIMEOUT,0,2,1
10,50,1,TIMEOUT,0,3,0
10,50,2,TIMEOUT,0,4,1
10,50,3,TIMEOUT,0,5,0
10,50,4,TIMEOUT,0,6,2
10,50,5,TIMEOUT,0,7,0
10,50,6,TIMEOUT,0,8,1
10,50,7,TIMEOUT,0,9,0
10,50,8,TIMEOUT,0,10,1
10,50,9,TIMEOUT,0,10,0
10,51,0,TIMEOUT,0,2,1
10,51,1,TIMEOUT,0,3,2
10,51,2,TIMEOUT,0,4,1
10,51,3,TIMEOUT,0,5,2
10,51,4,TIMEOUT,0,6,2
10,51,5,TIMEOUT,0,7,2
10,51,6,TIMEOUT,0,8,2
10,51,7,TIMEOUT,0,9,1
10,51,8,TIMEOUT,0,10,2
10,51,9,RESOURCE_TAKEN,0,10,0
10,52,0,PARTNER_RESCUED,1,2,0
10,52,1,TIMEOUT,0,3,0
10,52,2,TIMEOUT,0,4,0
10,52,3,TIMEOUT,0,5,2
10,52,4,TIMEOUT,0,6,0
10,52,5,TIMEOUT,0,7,0
10,52,6,TIMEOUT,0,8,2
10,52,7,TIMEOUT,0,9,2
10,52,8,TIMEOUT,0,10,2
10,52,9,TIMEOUT,0,10,0
10,53,0,TIMEOUT,0,2,0
10,53,1,PARTNER_RESCUED,1,3,0
10,53,2,TIMEOUT,0,4,1
10,53,3,TIMEOUT,0,5,1
10,53,4,TIMEOUT,0,6,3
10,53,5,TIMEOUT,0,7,2
10,53,6,TIMEOUT,0,8,0
10,53,7,TIMEOUT,0,9,3
10,53,8,RESOURCE_TAKEN,0,10,0
10,53,9,PARTNER_RESCUED,1,10,0
10,54,0,PARTNER_RESCUED,1,2,0
10,54,1,TIMEOUT,0,3,0
10,54,2,TIMEOUT,0,4,2
10,54,3,TIMEOUT,0,5,2
10,54,4,RESOURCE_TAKEN,0,6,0
10,54,5,TIMEOUT,0,7,1
10,54,6,TIMEOUT,0,8,1
10,54,7,PARTNER_RESCUED,1,9,0
10,54,8,PARTNER_RESCUED,1,10,0
10,54,9,TIMEOUT,0,10,0
10,55,0,PARTNER_RESCUED,1,2,0
10,55,1,TIMEOUT,0,3,0
10,55,2,TIMEOUT,0,4,1
10,55,3,TIMEOUT,0,5,2
10,55,4,TIMEOUT,0,6,0
10,55,5,TIMEOUT,0,7,1
10,55,6,TIMEOUT,0,8,2
10,55,7,RESOURCE_TAKEN,0,9,0
10,55,8,PARTNER_RESCUED,1,10,0
10,55,9,TIMEOUT,0,10,1
10,56,0,TIMEOUT,0,2,1
10,56,1,TIMEOUT,0,3,0
10,56,2,TIMEOUT,0,4,2
10,56,3,TIMEOUT,0,5,2
10,56,4,TIMEOUT,0,6,2
10,56,5,TIMEOUT,0,7,1
10,56,6,TIMEOUT,0,8,0
10,56,7,TIMEOUT,0,9,2
10,56,8,RESOURCE_TAKEN,0,10,0
10,56,9,PARTNER_RESCUED,1,10,0
10,57,0,PARTNER_RESCUED,1,2,0
10,57,1,TIMEOUT,0,3,2
10,57,2,TIMEOUT,0,4,0
10,57,3,TIMEOUT,0,5,1
10,57,4,TIMEOUT,0,6,0
10,57,5,TIMEOUT,0,7,0
10,57,6,RESOURCE_TAKEN,0,8,0
10,57,7,PARTNER_RESCUED,1,9,0
10,57,8,PARTNER_RESCUED,1,10,0
10,57,9,PARTNER_RESCUED,1,10,0
10,58,0,TIMEOUT,0,2,1
10,58,1,TIMEOUT,0,3,2
10,58,2,TIMEOUT,0,4,1
10,58,3,TIMEOUT,0,5,0
10,58,4,TIMEOUT,0,6,2
10,58,5,TIMEOUT,0,7,0
10,58,6,TIMEOUT,0,8,2
10,58,7,TIMEOUT,0,9,1
10,58,8,TIMEOUT,0,10,0
10,58,9,TIMEOUT,0,10,0
10,59,0,PARTNER_RESCUED,1,2,0
10,59,1,TIMEOUT,0,3,1
10,59,2,TIMEOUT,0,4,0
10,59,3,TIMEOUT,0,5,2
10,59,4,RESOURCE_TAKEN,0,6,0
10,59,5,TIMEOUT,0,7,0
10,59,6,TIMEOUT,0,8,1
10,59,7,TIMEOUT,0,9,2
10,59,8,PARTNER_RESCUED,1,10,0
10,59,9,TIMEOUT,0,10,0
10,60,0,TIMEOUT,0,2,1
10,60,1,TIMEOUT,0,3,0
10,60,2,TIMEOUT,0,4,1
10,60,3,RESOURCE_TAKEN,0,5,0
10,60,4,PARTNER_RESCUED,1,6,0
10,60,5,TIMEOUT,0,7,1
10,60,6,TIMEOUT,0,8,1
10,60,7,TIMEOUT,0,9,0
10,60,8,TIMEOUT,0,10,2
10,60,9,TIMEOUT,0,10,0
10,61,0,TIMEOUT,0,2,1
10,61,1,TIMEOUT,0,3,3
10,61,2,TIMEOUT,0,4,2
10,61,3,TIMEOUT,0,5,1
10,61,4,TIMEOUT,0,6,0
10,61,5,TIMEOUT,0,7,1
10,61,6,TIMEOUT,0,8,0
10,61,7,RESOURCE_TAKEN,0,9,0
10,61,8,TIMEOUT,0,10,1
10,61,9,TIMEOUT,0,10,0
10,62,0,PARTNER_RESCUED,1,2,0
10,62,1,TIMEOUT,0,3,2
10,62,2,TIMEOUT,0,4,1
10,62,3,TIMEOUT,0,5,1
10,62,4,TIMEOUT,0,6,2
10,62,5,TIMEOUT,0,7,2
10,62,6,RESOURCE_TAKEN,0,8,0
10,62,7,PARTNER_RESCUED,1,9,0
10,62,8,PARTNER_RESCUED,1,10,0
10,62,9,PARTNER_RESCUED,1,10,0
10,63,0,PARTNER_RESCUED,1,2,0
10,63,1,PARTNER_RESCUED,1,3,0
10,63,2,TIMEOUT,0,4,0
10,63,3,TIMEOUT,0,5,2
10,63,4,TIMEOUT,0,6,1
10,63,5,TIMEOUT,0,7,1
10,63,6,TIMEOUT,0,8,4
10,63,7,TIMEOUT,0,9,1
10,63,8,TIMEOUT,0,10,0
10,63,9,RESOURCE_TAKEN,0,10,0
10,64,0,PARTNER_RESCUED,1,2,0
10,64,1,TIMEOUT,0,3,0
10,64,2,TIMEOUT,0,4,1
10,64,3,TIMEOUT,0,5,2
10,64,4,TIMEOUT,0,6,1
10,64,5,TIMEOUT,0,7,0
10,64,6,TIMEOUT,0,8,0
10,64,7,TIMEOUT,0,9,1
10,64,8,TIMEOUT,0,10,0
10,64,9,TIMEOUT,0,10,1
10,65,0,PARTNER_RESCUED,1,2,0
10,65,1,PARTNER_RESCUED,1,3,0
10,65,2,PARTNER_RESCUED,1,4,0
10,65,3,TIMEOUT,0,5,1
10,65,4,TIMEOUT,0,6,1
10,65,5,TIMEOUT,0,7,2
10,65,6,RESOURCE_TAKEN,0,8,0
10,65,7,PARTNER_RESCUED,1,9,0
10,65,8,PARTNER_RESCUED,1,10,0
10,65,9,TIMEOUT,0,10,0
10,66,0,PARTNER_RESCUED,1,2,0
10,66,1,PARTNER_RESCUED,1,3,0
10,66,2,TIMEOUT,0,4,0
10,66,3,TIMEOUT,0,5,1
10,66,4,TIMEOUT,0,6,1
10,66,5,TIMEOUT,0,7,1
10,66,6,TIMEOUT,0,8,2
10,66,7,RESOURCE_TAKEN,0,9,0
10,66,8,PARTNER_RESCUED,1,10,0
10,66,9,TIMEOUT,0,10,1
10,67,0,PARTNER_RESCUED,1,2,0
10,67,1,TIMEOUT,0,3,1
10,67,2,TIMEOUT,0,4,0
10,67,3,RESOURCE_TAKEN,0,5,0
10,67,4,PARTNER_RESCUED,1,6,0
10,67,5,TIMEOUT,0,7,1
10,67,6,TIMEOUT,0,8,0
10,67,7,TIMEOUT,0,9,0
10,67,8,TIMEOUT,0,10,0
10,67,9,TIMEOUT,0,10,0
10,68,0,TIMEOUT,0,2,0
10,68,1,TIMEOUT,0,3,1
10,68,2,TIMEOUT,0,4,1
10,68,3,TIMEOUT,0,5,0
10,68,4,TIMEOUT,0,6,0
10,68,5,TIMEOUT,0,7,1
10,68,6,TIMEOUT,0,8,0
10,68,7,RESOURCE_TAKEN,0,9,0
10,68,8,PARTNER_RESCUED,1,10,0
10,68,9,TIMEOUT,0,10,0
10,69,0,PARTNER_RESCUED,1,2,0
10,69,1,TIMEOUT,0,3,0
10,69,2,TIMEOUT,0,4,1
10,69,3,TIMEOUT,0,5,0
10,69,4,TIMEOUT,0,6,1
10,69,5,TIMEOUT,0,7,2
10,69,6,TIMEOUT,0,8,0
10,69,7,TIMEOUT,0,9,2
10,69,8,TIMEOUT,0,10,0
10,69,9,TIMEOUT,0,10,4
10,70,0,PARTNER_RESCUED,1,2,0
10,70,1,TIMEOUT,0,3,0
10,70,2,TIMEOUT,0,4,2
10,70,3,TIMEOUT,0,5,2
10,70,4,PARTNER_DEAD,0,6,0
10,70,5,TIMEOUT,0,7,1
10,70,6,TIMEOUT,0,8,1
10,70,7,TIMEOUT,0,9,2
10,70,8,TIMEOUT,0,10,1
10,70,9,TIMEOUT,0,10,1
10,71,0,TIMEOUT,0,2,1
10,71,1,PARTNER_RESCUED,1,3,0
10,71,2,TIMEOUT,0,4,2
10,71,3,TIMEOUT,0,5,0
10,71,4,TIMEOUT,0,6,2
10,71,5,TIMEOUT,0,7,3
10,71,6,RESOURCE_TAKEN,0,8,1
10,71,7,TIMEOUT,0,9,1
10,71,8,PARTNER_RESCUED,1,10,0
10,71,9,TIMEOUT,0,10,2
10,72,0,TIMEOUT,0,2,1
10,72,1,TIMEOUT,0,3,1
10,72,2,TIMEOUT,0,4,0
10,72,3,TIMEOUT,0,5,2
10,72,4,TIMEOUT,0,6,0
10,72,5,TIMEOUT,0,7,1
10,72,6,TIMEOUT,0,8,1
10,72,7,RESOURCE_TAKEN,0,9,0
10,72,8,PARTNER_RESCUED,1,10,0
10,72,9,PARTNER_RESCUED,1,10,0
10,73,0,PARTNER_RESCUED,1,2,0
10,73,1,TIMEOUT,0,3,0
10,73,2,TIMEOUT,0,4,1
10,73,3,TIMEOUT,0,5,0
10,73,4,TIMEOUT,0,6,3
10,73,5,TIMEOUT,0,7,1
10,73,6,TIMEOUT,0,8,0
10,73,7,TIMEOUT,0,9,1
10,73,8,TIMEOUT,0,10,0
10,73,9,TIMEOUT,0,10,0
10,74,0,PARTNER_RESCUED,1,2,0
10,74,1,TIMEOUT,0,3,1
10,74,2,TIMEOUT,0,4,0
10,74,3,TIMEOUT,0,5,2
10,74,4,TIMEOUT,0,6,0
10,74,5,TIMEOUT,0,7,2
10,74,6,TIMEOUT,0,8,2
10,74,7,TIMEOUT,0,9,0
10,74,8,TIMEOUT,0,10,3
10,74,9,RESOURCE_TAKEN,0,10,0
10,75,0,PARTNER_RESCUED,1,2,0
10,75,1,TIMEOUT,0,3,1
10,75,2,TIMEOUT,0,4,0
10,75,3,TIMEOUT,0,5,1
10,75,4,TIMEOUT,0,6,0
10,75,5,TIMEOUT,0,7,2
10,75,6,TIMEOUT,0,8,1
10,75,7,TIMEOUT,0,9,1
10,75,8,RESOURCE_TAKEN,0,10,0
10,75,9,PARTNER_RESCUED,1,10,0
10,76,0,PARTNER_RESCUED,1,2,0
10,76,1,TIMEOUT,0,3,0
10,76,2,TIMEOUT,0,4,1
10,76,3,TIMEOUT,0,5,3
10,76,4,RESOURCE_TAKEN,0,6,1
10,76,5,PARTNER_RESCUED,1,7,0
10,76,6,TIMEOUT,0,8,1
10,76,7,TIMEOUT,0,9,1
10,76,8,TIMEOUT,0,10,1
10,76,9,PARTNER_RESCUED,1,10,0
10,77,0,TIMEOUT,0,2,1
10,77,1,PARTNER_RESCUED,1,3,0
10,77,2,TIMEOUT,0,4,0
10,77,3,RESOURCE_TAKEN,0,5,0
10,77,4,PARTNER_RESCUED,1,6,0
10,77,5,TIMEOUT,0,7,1
10,77,6,TIMEOUT,0,8,0
10,77,7,TIMEOUT,0,9,1
10,77,8,TIMEOUT,0,10,0
10,77,9,TIMEOUT,0,10,0
10,78,0,TIMEOUT,0,2,0
10,78,1,TIMEOUT,0,3,0
10,78,2,TIMEOUT,0,4,2
10,78,3,TIMEOUT,0,5,1
10,78,4,TIMEOUT,0,6,0
10,78,5,TIMEOUT,0,7,0
10,78,6,TIMEOUT,0,8,0
10,78,7,TIMEOUT,0,9,1
10,78,8,RESOURCE_TAKEN,0,10,0
10,78,9,PARTNER_RESCUED,1,10,0
10,79,0,PARTNER_RESCUED,1,2,0
10,79,1,TIMEOUT,0,3,2
10,79,2,TIMEOUT,0,4,1
10,79,3,TIMEOUT,0,5,1
10,79,4,TIMEOUT,0,6,2
10,79,5,TIMEOUT,0,7,1
10,79,6,TIMEOUT,0,8,0
10,79,7,TIMEOUT,0,9,0
10,79,8,TIMEOUT,0,10,1
10,79,9,TIMEOUT,0,10,1
10,80,0,TIMEOUT,0,2,1
10,80,1,TIMEOUT,0,3,0
10,80,2,TIMEOUT,0,4,1
10,80,3,RESOURCE_TAKEN,0,5,0
10,80,4,PARTNER_RESCUED,1,6,0
10,80,5,PARTNER_RESCUED,1,7,0
10,80,6,TIMEOUT,0,8,0
10,80,7,TIMEOUT,0,9,1
10,80,8,TIMEOUT,0,10,2
10,80,9,TIMEOUT,0,10,0
10,81,0,PARTNER_RESCUED,1,2,0
10,81,1,TIMEOUT,0,3,0
10,81,2,RESOURCE_TAKEN,0,4,0
10,81,3,PARTNER_RESCUED,1,5,0
10,81,4,PARTNER_RESCUED,1,6,0
10,81,5,TIMEOUT,0,7,1
10,81,6,TIMEOUT,0,8,2
10,81,7,TIMEOUT,0,9,0
10,81,8,TIMEOUT,0,10,1
10,81,9,TIMEOUT,0,10,1
10,82,0,PARTNER_RESCUED,1,2,0
10,82,1,PARTNER_RESCUED,1,3,0
10,82,2,TIMEOUT,0,4,1
10,82,3,TIMEOUT,0,5,1
10,82,4,TIMEOUT,0,6,0
10,82,5,TIMEOUT,0,7,0
10,82,6,RESOURCE_TAKEN,0,8,0
10,82,7,PARTNER_RESCUED,1,9,0
10,82,8,TIMEOUT,0,10,0
10,82,9,TIMEOUT,0,10,2
10,83,0,TIMEOUT,0,2,1
10,83,1,TIMEOUT,0,3,2
10,83,2,TIMEOUT,0,4,1
10,83,3,TIMEOUT,0,5,1
10,83,4,TIMEOUT,0,6,0
10,83,5,TIMEOUT,0,7,1
10,83,6,TIMEOUT,0,8,0
10,83,7,TIMEOUT,0,9,1
10,83,8,TIMEOUT,0,10,2
10,83,9,TIMEOUT,0,10,1
10,84,0,TIMEOUT,0,2,1
10,84,1,TIMEOUT,0,3,0
10,84,2,TIMEOUT,0,4,0
10,84,3,TIMEOUT,0,5,0
10,84,4,RESOURCE_TAKEN,0,6,0
10,84,5,PARTNER_RESCUED,1,7,0
10,84,6,TIMEOUT,0,8,1
10,84,7,PARTNER_RESCUED,1,9,0
10,84,8,TIMEOUT,0,10,0
10,84,9,TIMEOUT,0,10,2
10,85,0,TIMEOUT,0,2,1
10,85,1,TIMEOUT,0,3,0
10,85,2,TIMEOUT,0,4,2
10,85,3,TIMEOUT,0,5,2
10,85,4,TIMEOUT,0,6,0
10,85,5,TIMEOUT,0,7,2
10,85,6,TIMEOUT,0,8,2
10,85,7,TIMEOUT,0,9,1
10,85,8,TIMEOUT,0,10,0
10,85,9,TIMEOUT,0,10,1
10,86,0,PARTNER_RESCUED,1,2,0
10,86,1,PARTNER_RESCUED,1,3,0
10,86,2,TIMEOUT,0,4,0
10,86,3,TIMEOUT,0,5,1
10,86,4,TIMEOUT,0,6,2
10,86,5,TIMEOUT,0,7,1
10,86,6,TIMEOUT,0,8,1
10,86,7,TIMEOUT,0,9,0
10,86,8,TIMEOUT,0,10,0
10,86,9,TIMEOUT,0,10,3
10,87,0,PARTNER_RESCUED,1,2,0
10,87,1,TIMEOUT,0,3,0
10,87,2,TIMEOUT,0,4,1
10,87,3,TIMEOUT,0,5,2
10,87,4,TIMEOUT,0,6,3
10,87,5,TIMEOUT,0,7,2
10,87,6,TIMEOUT,0,8,3
10,87,7,TIMEOUT,0,9,0
10,87,8,TIMEOUT,0,10,0
10,87,9,TIMEOUT,0,10,0
10,88,0,PARTNER_RESCUED,1,2,0
10,88,1,TIMEOUT,0,3,2
10,88,2,TIMEOUT,0,4,2
10,88,3,TIMEOUT,0,5,1
10,88,4,TIMEOUT,0,6,2
10,88,5,TIMEOUT,0,7,0
10,88,6,TIMEOUT,0,8,3
10,88,7,TIMEOUT,0,9,0
10,88,8,TIMEOUT,0,10,2
10,88,9,TIMEOUT,0,10,0
10,89,0,TIMEOUT,0,2,1
10,89,1,TIMEOUT,0,3,0
10,89,2,TIMEOUT,0,4,0
10,89,3,TIMEOUT,0,5,1
10,89,4,TIMEOUT,0,6,0
10,89,5,TIMEOUT,0,7,1
10,89,6,TIMEOUT,0,8,2
10,89,7,RESOURCE_TAKEN,0,9,0
10,89,8,PARTNER_RESCUED,1,10,0
10,89,9,PARTNER_RESCUED,1,10,0
10,90,0,PARTNER_RESCUED,1,2,0
10,90,1,TIMEOUT,0,3,0
10,90,2,TIMEOUT,0,4,0
10,90,3,TIMEOUT,0,5,0
10,90,4,TIMEOUT,0,6,1
10,90,5,TIMEOUT,0,7,0
10,90,6,TIMEOUT,0,8,2
10,90,7,TIMEOUT,0,9,1
10,90,8,RESOURCE_TAKEN,0,10,0
10,90,9,PARTNER_RESCUED,1,10,0
10,91,0,TIMEOUT,0,2,1
10,91,1,TIMEOUT,0,3,2
10,91,2,TIMEOUT,0,4,0
10,91,3,TIMEOUT,0,5,2
10,91,4,TIMEOUT,0,6,0
10,91,5,TIMEOUT,0,7,0
10,91,6,TIMEOUT,0,8,1
10,91,7,TIMEOUT,0,9,0
10,91,8,RESOURCE_TAKEN,0,10,0
10,91,9,PARTNER_RESCUED,1,10,0
10,92,0,TIMEOUT,0,2,1
10,92,1,TIMEOUT,0,3,0
10,92,2,TIMEOUT,0,4,2
10,92,3,TIMEOUT,0,5,0
10,92,4,TIMEOUT,0,6,2
10,92,5,TIMEOUT,0,7,1
10,92,6,TIMEOUT,0,8,1
10,92,7,TIMEOUT,0,9,2
10,92,8,TIMEOUT,0,10,1
10,92,9,TIMEOUT,0,10,0
10,93,0,PARTNER_RESCUED,1,2,0
10,93,1,TIMEOUT,0,3,1
10,93,2,TIMEOUT,0,4,1
10,93,3,TIMEOUT,0,5,0
10,93,4,TIMEOUT,0,6,2
10,93,5,TIMEOUT,0,7,2
10,93,6,TIMEOUT,0,8,1
10,93,7,RESOURCE_TAKEN,0,9,0
