cell,jitter,tag_aware,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
off_off,0.0,0,22,17,TIMEOUT,0,19,0
off_off,0.0,0,22,18,TIMEOUT,0,20,1
off_off,0.0,0,22,19,TIMEOUT,0,21,0
off_off,0.0,0,23,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,23,1,TIMEOUT,0,3,0
off_off,0.0,0,23,2,RESOURCE_TAKEN,0,4,0
off_off,0.0,0,23,3,TIMEOUT,0,5,0
off_off,0.0,0,23,4,RESOURCE_TAKEN,0,6,0
off_off,0.0,0,23,5,PARTNER_RESCUED,1,7,0
off_off,0.0,0,23,6,TIMEOUT,0,8,2
off_off,0.0,0,23,7,RESOURCE_TAKEN,0,9,0
off_off,0.0,0,23,8,PARTNER_RESCUED,1,10,0
off_off,0.0,0,23,9,PARTNER_RESCUED,1,11,0
off_off,0.0,0,23,10,TIMEOUT,0,12,2
off_off,0.0,0,23,11,TIMEOUT,0,13,2
off_off,0.0,0,23,12,TIMEOUT,0,14,1
off_off,0.0,0,23,13,RESOURCE_TAKEN,0,15,0
off_off,0.0,0,23,14,TIMEOUT,0,16,1
off_off,0.0,0,23,15,RESOURCE_TAKEN,0,17,1
off_off,0.0,0,23,16,TIMEOUT,0,18,1
off_off,0.0,0,23,17,RESOURCE_TAKEN,0,19,0
off_off,0.0,0,23,18,PARTNER_RESCUED,1,20,0
off_off,0.0,0,23,19,TIMEOUT,0,21,1
off_off,0.0,0,24,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,24,1,TIMEOUT,0,3,2
off_off,0.0,0,24,2,RESOURCE_TAKEN,0,4,1
off_off,0.0,0,24,3,TIMEOUT,0,5,1
off_off,0.0,0,24,4,TIMEOUT,0,6,1
off_off,0.0,0,24,5,RESOURCE_TAKEN,0,7,0
off_off,0.0,0,24,6,PARTNER_RESCUED,1,8,0
off_off,0.0,0,24,7,TIMEOUT,0,9,0
off_off,0.0,0,24,8,TIMEOUT,0,10,0
off_off,0.0,0,24,9,RESOURCE_TAKEN,0,11,0
off_off,0.0,0,24,10,TIMEOUT,0,12,0
off_off,0.0,0,24,11,RESOURCE_TAKEN,0,13,1
off_off,0.0,0,24,12,PARTNER_RESCUED,1,14,0
off_off,0.0,0,24,13,TIMEOUT,0,15,1
off_off,0.0,0,24,14,TIMEOUT,0,16,0
off_off,0.0,0,24,15,RESOURCE_TAKEN,0,17,0
off_off,0.0,0,24,16,PARTNER_RESCUED,1,18,0
off_off,0.0,0,24,17,TIMEOUT,0,19,2
off_off,0.0,0,24,18,TIMEOUT,0,20,1
off_off,0.0,0,24,19,TIMEOUT,0,21,1
off_off,0.0,0,25,0,TIMEOUT,0,2,0
off_off,0.0,0,25,1,TIMEOUT,0,3,0
off_off,0.0,0,25,2,TIMEOUT,0,4,1
off_off,0.0,0,25,3,RESOURCE_TAKEN,0,5,0
off_off,0.0,0,25,4,PARTNER_RESCUED,1,6,0
off_off,0.0,0,25,5,TIMEOUT,0,7,1
off_off,0.0,0,25,6,RESOURCE_TAKEN,0,8,0
off_off,0.0,0,25,7,PARTNER_RESCUED,1,9,0
off_off,0.0,0,25,8,TIMEOUT,0,10,2
off_off,0.0,0,25,9,TIMEOUT,0,11,2
off_off,0.0,0,25,10,RESOURCE_TAKEN,0,12,0
off_off,0.0,0,25,11,PARTNER_RESCUED,1,13,0
off_off,0.0,0,25,12,TIMEOUT,0,14,0
off_off,0.0,0,25,13,TIMEOUT,0,15,1
off_off,0.0,0,25,14,TIMEOUT,0,16,1
off_off,0.0,0,25,15,TIMEOUT,0,17,1
off_off,0.0,0,25,16,TIMEOUT,0,18,1
off_off,0.0,0,25,17,RESOURCE_TAKEN,0,19,0
off_off,0.0,0,25,18,PARTNER_RESCUED,1,20,0
off_off,0.0,0,25,19,TIMEOUT,0,21,1
off_off,0.0,0,26,0,TIMEOUT,0,2,0
off_off,0.0,0,26,1,RESOURCE_TAKEN,0,3,0
off_off,0.0,0,26,2,TIMEOUT,0,4,0
off_off,0.0,0,26,3,RESOURCE_TAKEN,0,5,0
off_off,0.0,0,26,4,TIMEOUT,0,6,1
off_off,0.0,0,26,5,TIMEOUT,0,7,1
off_off,0.0,0,26,6,TIMEOUT,0,8,1
off_off,0.0,0,26,7,TIMEOUT,0,9,2
off_off,0.0,0,26,8,RESOURCE_TAKEN,0,10,0
off_off,0.0,0,26,9,PARTNER_RESCUED,1,11,0
off_off,0.0,0,26,10,TIMEOUT,0,12,0
off_off,0.0,0,26,11,RESOURCE_TAKEN,0,13,0
off_off,0.0,0,26,12,TIMEOUT,0,14,0
off_off,0.0,0,26,13,TIMEOUT,0,15,0
off_off,0.0,0,26,14,TIMEOUT,0,16,2
off_off,0.0,0,26,15,RESOURCE_TAKEN,0,17,1
off_off,0.0,0,26,16,PARTNER_RESCUED,1,18,0
off_off,0.0,0,26,17,TIMEOUT,0,19,2
off_off,0.0,0,26,18,RESOURCE_TAKEN,0,20,0
off_off,0.0,0,26,19,TIMEOUT,0,21,0
off_off,0.0,0,27,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,27,1,TIMEOUT,0,3,1
off_off,0.0,0,27,2,RESOURCE_TAKEN,0,4,0
off_off,0.0,0,27,3,TIMEOUT,0,5,1
off_off,0.0,0,27,4,TIMEOUT,0,6,0
off_off,0.0,0,27,5,RESOURCE_TAKEN,0,7,0
off_off,0.0,0,27,6,TIMEOUT,0,8,0
off_off,0.0,0,27,7,RESOURCE_TAKEN,0,9,0
off_off,0.0,0,27,8,PARTNER_RESCUED,1,10,0
off_off,0.0,0,27,9,TIMEOUT,0,11,0
off_off,0.0,0,27,10,RESOURCE_TAKEN,0,12,1
off_off,0.0,0,27,11,PARTNER_RESCUED,1,13,0
off_off,0.0,0,27,12,TIMEOUT,0,14,0
off_off,0.0,0,27,13,TIMEOUT,0,15,0
off_off,0.0,0,27,14,TIMEOUT,0,16,0
off_off,0.0,0,27,15,RESOURCE_TAKEN,0,17,1
off_off,0.0,0,27,16,PARTNER_RESCUED,1,18,0
off_off,0.0,0,27,17,TIMEOUT,0,19,2
off_off,0.0,0,27,18,TIMEOUT,0,20,1
off_off,0.0,0,27,19,RESOURCE_TAKEN,0,21,0
off_off,0.0,0,28,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,28,1,TIMEOUT,0,3,1
off_off,0.0,0,28,2,TIMEOUT,0,4,1
off_off,0.0,0,28,3,RESOURCE_TAKEN,0,5,0
off_off,0.0,0,28,4,TIMEOUT,0,6,0
off_off,0.0,0,28,5,RESOURCE_TAKEN,0,7,1
off_off,0.0,0,28,6,TIMEOUT,0,8,0
off_off,0.0,0,28,7,RESOURCE_TAKEN,0,9,0
off_off,0.0,0,28,8,TIMEOUT,0,10,1
off_off,0.0,0,28,9,TIMEOUT,0,11,0
off_off,0.0,0,28,10,RESOURCE_TAKEN,0,12,2
off_off,0.0,0,28,11,PARTNER_RESCUED,1,13,0
off_off,0.0,0,28,12,TIMEOUT,0,14,2
off_off,0.0,0,28,13,RESOURCE_TAKEN,0,15,0
off_off,0.0,0,28,14,TIMEOUT,0,16,0
off_off,0.0,0,28,15,TIMEOUT,0,17,0
off_off,0.0,0,28,16,RESOURCE_TAKEN,0,18,0
off_off,0.0,0,28,17,PARTNER_RESCUED,1,19,0
off_off,0.0,0,28,18,TIMEOUT,0,20,2
off_off,0.0,0,28,19,TIMEOUT,0,21,1
off_off,0.0,0,29,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,29,1,TIMEOUT,0,3,1
off_off,0.0,0,29,2,RESOURCE_TAKEN,0,4,0
off_off,0.0,0,29,3,PARTNER_RESCUED,1,5,0
off_off,0.0,0,29,4,TIMEOUT,0,6,1
off_off,0.0,0,29,5,RESOURCE_TAKEN,0,7,1
off_off,0.0,0,29,6,PARTNER_RESCUED,1,8,0
off_off,0.0,0,29,7,TIMEOUT,0,9,1
off_off,0.0,0,29,8,TIMEOUT,0,10,0
off_off,0.0,0,29,9,RESOURCE_TAKEN,0,11,1
off_off,0.0,0,29,10,TIMEOUT,0,12,0
off_off,0.0,0,29,11,RESOURCE_TAKEN,0,13,1
off_off,0.0,0,29,12,TIMEOUT,0,14,0
off_off,0.0,0,29,13,RESOURCE_TAKEN,0,15,0
off_off,0.0,0,29,14,PARTNER_RESCUED,1,16,0
off_off,0.0,0,29,15,TIMEOUT,0,17,0
off_off,0.0,0,29,16,TIMEOUT,0,18,1
off_off,0.0,0,29,17,TIMEOUT,0,19,1
off_off,0.0,0,29,18,RESOURCE_TAKEN,0,20,1
off_off,0.0,0,29,19,PARTNER_RESCUED,1,21,0
off_off,0.0,0,30,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,30,1,PARTNER_RESCUED,1,3,0
off_off,0.0,0,30,2,RESOURCE_TAKEN,0,4,0
off_off,0.0,0,30,3,TIMEOUT,0,5,0
off_off,0.0,0,30,4,TIMEOUT,0,6,1
off_off,0.0,0,30,5,RESOURCE_TAKEN,0,7,0
off_off,0.0,0,30,6,PARTNER_RESCUED,1,8,0
off_off,0.0,0,30,7,TIMEOUT,0,9,2
off_off,0.0,0,30,8,TIMEOUT,0,10,0
off_off,0.0,0,30,9,RESOURCE_TAKEN,0,11,0
off_off,0.0,0,30,10,PARTNER_RESCUED,1,12,0
off_off,0.0,0,30,11,TIMEOUT,0,13,2
off_off,0.0,0,30,12,TIMEOUT,0,14,0
off_off,0.0,0,30,13,TIMEOUT,0,15,0
off_off,0.0,0,30,14,RESOURCE_TAKEN,0,16,1
off_off,0.0,0,30,15,PARTNER_RESCUED,1,17,0
off_off,0.0,0,30,16,TIMEOUT,0,18,1
off_off,0.0,0,30,17,TIMEOUT,0,19,2
off_off,0.0,0,30,18,TIMEOUT,0,20,1
off_off,0.0,0,30,19,TIMEOUT,0,21,1
off_off,0.0,0,31,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,31,1,TIMEOUT,0,3,1
off_off,0.0,0,31,2,TIMEOUT,0,4,0
off_off,0.0,0,31,3,RESOURCE_TAKEN,0,5,0
off_off,0.0,0,31,4,TIMEOUT,0,6,1
off_off,0.0,0,31,5,TIMEOUT,0,7,0
off_off,0.0,0,31,6,RESOURCE_TAKEN,0,8,0
off_off,0.0,0,31,7,PARTNER_RESCUED,1,9,0
off_off,0.0,0,31,8,TIMEOUT,0,10,2
off_off,0.0,0,31,9,TIMEOUT,0,11,2
off_off,0.0,0,31,10,TIMEOUT,0,12,1
off_off,0.0,0,31,11,RESOURCE_TAKEN,0,13,2
off_off,0.0,0,31,12,PARTNER_RESCUED,1,14,0
off_off,0.0,0,31,13,TIMEOUT,0,15,1
off_off,0.0,0,31,14,TIMEOUT,0,16,0
off_off,0.0,0,31,15,TIMEOUT,0,17,1
off_off,0.0,0,31,16,TIMEOUT,0,18,1
off_off,0.0,0,31,17,RESOURCE_TAKEN,0,19,0
off_off,0.0,0,31,18,PARTNER_RESCUED,1,20,0
off_off,0.0,0,31,19,PARTNER_RESCUED,1,21,0
off_off,0.0,0,32,0,TIMEOUT,0,2,0
off_off,0.0,0,32,1,RESOURCE_TAKEN,0,3,0
off_off,0.0,0,32,2,TIMEOUT,0,4,1
off_off,0.0,0,32,3,TIMEOUT,0,5,0
off_off,0.0,0,32,4,TIMEOUT,0,6,0
off_off,0.0,0,32,5,RESOURCE_TAKEN,0,7,0
off_off,0.0,0,32,6,PARTNER_RESCUED,1,8,0
off_off,0.0,0,32,7,TIMEOUT,0,9,0
off_off,0.0,0,32,8,RESOURCE_TAKEN,0,10,0
off_off,0.0,0,32,9,PARTNER_RESCUED,1,11,0
off_off,0.0,0,32,10,TIMEOUT,0,12,2
off_off,0.0,0,32,11,TIMEOUT,0,13,0
off_off,0.0,0,32,12,TIMEOUT,0,14,0
off_off,0.0,0,32,13,RESOURCE_TAKEN,0,15,0
off_off,0.0,0,32,14,TIMEOUT,0,16,0
off_off,0.0,0,32,15,TIMEOUT,0,17,0
off_off,0.0,0,32,16,RESOURCE_TAKEN,0,18,0
off_off,0.0,0,32,17,PARTNER_RESCUED,1,19,0
off_off,0.0,0,32,18,TIMEOUT,0,20,2
off_off,0.0,0,32,19,TIMEOUT,0,21,0
off_off,0.0,0,33,0,TIMEOUT,0,2,0
off_off,0.0,0,33,1,RESOURCE_TAKEN,0,3,0
off_off,0.0,0,33,2,TIMEOUT,0,4,1
off_off,0.0,0,33,3,TIMEOUT,0,5,1
off_off,0.0,0,33,4,RESOURCE_TAKEN,0,6,0
off_off,0.0,0,33,5,PARTNER_RESCUED,1,7,0
off_off,0.0,0,33,6,TIMEOUT,0,8,2
off_off,0.0,0,33,7,RESOURCE_TAKEN,0,9,0
off_off,0.0,0,33,8,PARTNER_DEAD,0,10,1
off_off,0.0,0,33,9,PARTNER_RESCUED,1,11,0
off_off,0.0,0,33,10,TIMEOUT,0,12,0
off_off,0.0,0,33,11,TIMEOUT,0,13,0
off_off,0.0,0,33,12,RESOURCE_TAKEN,0,14,0
off_off,0.0,0,33,13,TIMEOUT,0,15,1
off_off,0.0,0,33,14,TIMEOUT,0,16,0
off_off,0.0,0,33,15,TIMEOUT,0,17,1
off_off,0.0,0,33,16,TIMEOUT,0,18,0
off_off,0.0,0,33,17,TIMEOUT,0,19,1
off_off,0.0,0,33,18,RESOURCE_TAKEN,0,20,2
off_off,0.0,0,33,19,TIMEOUT,0,21,1
off_off,0.0,0,34,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,34,1,TIMEOUT,0,3,3
off_off,0.0,0,34,2,TIMEOUT,0,4,1
off_off,0.0,0,34,3,RESOURCE_TAKEN,0,5,0
off_off,0.0,0,34,4,TIMEOUT,0,6,0
off_off,0.0,0,34,5,TIMEOUT,0,7,0
off_off,0.0,0,34,6,TIMEOUT,0,8,2
off_off,0.0,0,34,7,TIMEOUT,0,9,0
off_off,0.0,0,34,8,TIMEOUT,0,10,1
off_off,0.0,0,34,9,TIMEOUT,0,11,1
off_off,0.0,0,34,10,TIMEOUT,0,12,1
off_off,0.0,0,34,11,TIMEOUT,0,13,1
off_off,0.0,0,34,12,RESOURCE_TAKEN,0,14,0
off_off,0.0,0,34,13,TIMEOUT,0,15,1
off_off,0.0,0,34,14,TIMEOUT,0,16,0
off_off,0.0,0,34,15,RESOURCE_TAKEN,0,17,1
off_off,0.0,0,34,16,TIMEOUT,0,18,1
off_off,0.0,0,34,17,RESOURCE_TAKEN,0,19,0
off_off,0.0,0,34,18,PARTNER_RESCUED,1,20,0
off_off,0.0,0,34,19,TIMEOUT,0,21,1
off_off,0.0,0,35,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,35,1,TIMEOUT,0,3,1
off_off,0.0,0,35,2,TIMEOUT,0,4,1
off_off,0.0,0,35,3,RESOURCE_TAKEN,0,5,1
off_off,0.0,0,35,4,PARTNER_RESCUED,1,6,0
off_off,0.0,0,35,5,RESOURCE_TAKEN,0,7,0
off_off,0.0,0,35,6,PARTNER_RESCUED,1,8,0
off_off,0.0,0,35,7,TIMEOUT,0,9,1
off_off,0.0,0,35,8,RESOURCE_TAKEN,0,10,1
off_off,0.0,0,35,9,PARTNER_RESCUED,1,11,0
off_off,0.0,0,35,10,TIMEOUT,0,12,1
off_off,0.0,0,35,11,RESOURCE_TAKEN,0,13,0
off_off,0.0,0,35,12,TIMEOUT,0,14,0
off_off,0.0,0,35,13,RESOURCE_TAKEN,0,15,0
off_off,0.0,0,35,14,PARTNER_RESCUED,1,16,0
off_off,0.0,0,35,15,TIMEOUT,0,17,0
off_off,0.0,0,35,16,TIMEOUT,0,18,0
off_off,0.0,0,35,17,TIMEOUT,0,19,1
off_off,0.0,0,35,18,RESOURCE_TAKEN,0,20,0
off_off,0.0,0,35,19,PARTNER_RESCUED,1,21,0
off_off,0.0,0,36,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,36,1,TIMEOUT,0,3,1
off_off,0.0,0,36,2,RESOURCE_TAKEN,0,4,0
off_off,0.0,0,36,3,PARTNER_RESCUED,1,5,0
off_off,0.0,0,36,4,TIMEOUT,0,6,2
off_off,0.0,0,36,5,TIMEOUT,0,7,0
off_off,0.0,0,36,6,RESOURCE_TAKEN,0,8,0
off_off,0.0,0,36,7,TIMEOUT,0,9,1
off_off,0.0,0,36,8,RESOURCE_TAKEN,0,10,0
off_off,0.0,0,36,9,PARTNER_RESCUED,1,11,0
off_off,0.0,0,36,10,TIMEOUT,0,12,2
off_off,0.0,0,36,11,TIMEOUT,0,13,0
off_off,0.0,0,36,12,RESOURCE_TAKEN,0,14,0
off_off,0.0,0,36,13,TIMEOUT,0,15,0
off_off,0.0,0,36,14,RESOURCE_TAKEN,0,16,0
off_off,0.0,0,36,15,PARTNER_RESCUED,1,17,0
off_off,0.0,0,36,16,TIMEOUT,0,18,0
off_off,0.0,0,36,17,TIMEOUT,0,19,0
off_off,0.0,0,36,18,RESOURCE_TAKEN,0,20,0
off_off,0.0,0,36,19,PARTNER_RESCUED,1,21,0
off_off,0.0,0,37,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,37,1,TIMEOUT,0,3,0
off_off,0.0,0,37,2,TIMEOUT,0,4,0
off_off,0.0,0,37,3,RESOURCE_TAKEN,0,5,2
off_off,0.0,0,37,4,TIMEOUT,0,6,0
off_off,0.0,0,37,5,TIMEOUT,0,7,0
off_off,0.0,0,37,6,RESOURCE_TAKEN,0,8,0
off_off,0.0,0,37,7,PARTNER_RESCUED,1,9,0
off_off,0.0,0,37,8,TIMEOUT,0,10,1
off_off,0.0,0,37,9,RESOURCE_TAKEN,0,11,0
off_off,0.0,0,37,10,TIMEOUT,0,12,1
off_off,0.0,0,37,11,TIMEOUT,0,13,0
off_off,0.0,0,37,12,RESOURCE_TAKEN,0,14,0
off_off,0.0,0,37,13,TIMEOUT,0,15,1
off_off,0.0,0,37,14,RESOURCE_TAKEN,0,16,0
off_off,0.0,0,37,15,TIMEOUT,0,17,0
off_off,0.0,0,37,16,RESOURCE_TAKEN,0,18,0
off_off,0.0,0,37,17,TIMEOUT,0,19,1
off_off,0.0,0,37,18,TIMEOUT,0,20,1
off_off,0.0,0,37,19,TIMEOUT,0,21,1
off_off,0.0,0,38,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,38,1,TIMEOUT,0,3,2
off_off,0.0,0,38,2,RESOURCE_TAKEN,0,4,0
off_off,0.0,0,38,3,PARTNER_RESCUED,1,5,0
off_off,0.0,0,38,4,TIMEOUT,0,6,1
off_off,0.0,0,38,5,RESOURCE_TAKEN,0,7,0
off_off,0.0,0,38,6,PARTNER_RESCUED,1,8,0
off_off,0.0,0,38,7,TIMEOUT,0,9,1
off_off,0.0,0,38,8,RESOURCE_TAKEN,0,10,0
off_off,0.0,0,38,9,TIMEOUT,0,11,0
off_off,0.0,0,38,10,TIMEOUT,0,12,0
off_off,0.0,0,38,11,RESOURCE_TAKEN,0,13,0
off_off,0.0,0,38,12,PARTNER_RESCUED,1,14,0
off_off,0.0,0,38,13,TIMEOUT,0,15,2
off_off,0.0,0,38,14,RESOURCE_TAKEN,0,16,1
off_off,0.0,0,38,15,TIMEOUT,0,17,1
off_off,0.0,0,38,16,TIMEOUT,0,18,0
off_off,0.0,0,38,17,TIMEOUT,0,19,0
off_off,0.0,0,38,18,TIMEOUT,0,20,0
off_off,0.0,0,38,19,TIMEOUT,0,21,0
off_off,0.0,0,39,0,TIMEOUT,0,2,0
off_off,0.0,0,39,1,TIMEOUT,0,3,0
off_off,0.0,0,39,2,RESOURCE_TAKEN,0,4,0
off_off,0.0,0,39,3,PARTNER_RESCUED,1,5,0
off_off,0.0,0,39,4,TIMEOUT,0,6,0
off_off,0.0,0,39,5,TIMEOUT,0,7,2
off_off,0.0,0,39,6,RESOURCE_TAKEN,0,8,0
off_off,0.0,0,39,7,TIMEOUT,0,9,1
off_off,0.0,0,39,8,TIMEOUT,0,10,1
off_off,0.0,0,39,9,TIMEOUT,0,11,0
off_off,0.0,0,39,10,TIMEOUT,0,12,0
off_off,0.0,0,39,11,RESOURCE_TAKEN,0,13,0
off_off,0.0,0,39,12,TIMEOUT,0,14,1
off_off,0.0,0,39,13,RESOURCE_TAKEN,0,15,1
off_off,0.0,0,39,14,TIMEOUT,0,16,0
off_off,0.0,0,39,15,RESOURCE_TAKEN,0,17,0
off_off,0.0,0,39,16,TIMEOUT,0,18,1
off_off,0.0,0,39,17,RESOURCE_TAKEN,0,19,0
off_off,0.0,0,39,18,TIMEOUT,0,20,0
off_off,0.0,0,39,19,TIMEOUT,0,21,0
off_off,0.0,0,40,0,TIMEOUT,0,2,1
off_off,0.0,0,40,1,RESOURCE_TAKEN,0,3,1
off_off,0.0,0,40,2,TIMEOUT,0,4,1
off_off,0.0,0,40,3,TIMEOUT,0,5,0
off_off,0.0,0,40,4,RESOURCE_TAKEN,0,6,0
off_off,0.0,0,40,5,TIMEOUT,0,7,0
off_off,0.0,0,40,6,RESOURCE_TAKEN,0,8,1
off_off,0.0,0,40,7,PARTNER_RESCUED,1,9,0
off_off,0.0,0,40,8,TIMEOUT,0,10,1
off_off,0.0,0,40,9,TIMEOUT,0,11,0
off_off,0.0,0,40,10,TIMEOUT,0,12,0
off_off,0.0,0,40,11,TIMEOUT,0,13,0
off_off,0.0,0,40,12,RESOURCE_TAKEN,0,14,0
off_off,0.0,0,40,13,PARTNER_RESCUED,1,15,0
off_off,0.0,0,40,14,TIMEOUT,0,16,2
off_off,0.0,0,40,15,RESOURCE_TAKEN,0,17,1
off_off,0.0,0,40,16,PARTNER_RESCUED,1,18,0
off_off,0.0,0,40,17,PARTNER_RESCUED,1,19,0
off_off,0.0,0,40,18,TIMEOUT,0,20,2
off_off,0.0,0,40,19,TIMEOUT,0,21,0
off_off,0.0,0,41,0,TIMEOUT,0,2,0
off_off,0.0,0,41,1,TIMEOUT,0,3,0
off_off,0.0,0,41,2,RESOURCE_TAKEN,0,4,1
off_off,0.0,0,41,3,PARTNER_RESCUED,1,5,0
off_off,0.0,0,41,4,TIMEOUT,0,6,2
off_off,0.0,0,41,5,RESOURCE_TAKEN,0,7,0
off_off,0.0,0,41,6,PARTNER_RESCUED,1,8,0
off_off,0.0,0,41,7,TIMEOUT,0,9,2
off_off,0.0,0,41,8,TIMEOUT,0,10,1
off_off,0.0,0,41,9,RESOURCE_TAKEN,0,11,0
off_off,0.0,0,41,10,PARTNER_RESCUED,1,12,0
off_off,0.0,0,41,11,TIMEOUT,0,13,1
off_off,0.0,0,41,12,TIMEOUT,0,14,0
off_off,0.0,0,41,13,TIMEOUT,0,15,2
off_off,0.0,0,41,14,TIMEOUT,0,16,0
off_off,0.0,0,41,15,RESOURCE_TAKEN,0,17,0
off_off,0.0,0,41,16,PARTNER_RESCUED,1,18,0
off_off,0.0,0,41,17,TIMEOUT,0,19,0
off_off,0.0,0,41,18,TIMEOUT,0,20,0
off_off,0.0,0,41,19,RESOURCE_TAKEN,0,21,0
off_off,0.0,0,42,0,PARTNER_RESCUED,1,2,0
off_off,0.0,0,42,1,TIMEOUT,0,3,0
off_off,0.0,0,42,2,TIMEOUT,0,4,1
off_off,0.0,0,42,3,TIMEOUT,0,5,0
off_off,0.0,0,42,4,TIMEOUT,0,6,0
off_off,0.0,0,42,5,RESOURCE_TAKEN,0,7,0
off_off,0.0,0,42,6,PARTNER_RESCUED,1,8,0
off_off,0.0,0,42,7,TIMEOUT,0,9,1
off_off,0.0,0,42,8,RESOURCE_TAKEN,0,10,0
off_off,0.0,0,42,9,TIMEOUT,0,11,0
off_off,0.0,0,42,10,RESOURCE_TAKEN,0,12,0
off_off,0.0,0,42,11,TIMEOUT,0,13,0
off_off,0.0,0,42,12,RESOURCE_TAKEN,0,14,0
off_off,0.0,0,42,13,TIMEOUT,0,15,0
off_off,0.0,0,42,14,TIMEOUT,0,16,0
off_off,0.0,0,42,15,TIMEOUT,0,17,1
off_off,0.0,0,42,16,RESOURCE_TAKEN,0,18,0
off_off,0.0,0,42,17,PARTNER_RESCUED,1,19,0
off_off,0.0,0,42,18,TIMEOUT,0,20,2
off_off,0.0,0,42,19,RESOURCE_TAKEN,0,21,0
off_off,0.0,0,43,0,TIMEOUT,0,2,1
off_off,0.0,0,43,1,TIMEOUT,0,3,0
off_off,0.0,0,43,2,TIMEOUT,0,4,1
off_off,0.0,0,43,3,RESOURCE_TAKEN,0,5,0
off_off,0.0,0,43,4,TIMEOUT,0,6,1
off_off,0.0,0,43,5,RESOURCE_TAKEN,0,7,1
off_off,0.0,0,43,6,TIMEOUT,0,8,0
off_off,0.0,0,43,7,TIMEOUT,0,9,0
off_off,0.0,0,43,8,TIMEOUT,0,10,3
off_off,0.0,0,43,9,RESOURCE_TAKEN,0,11,2
off_off,0.0,0,43,10,PARTNER_RESCUED,1,12,0
off_off,0.0,0,43,11,TIMEOUT,0,13,1
off_off,0.0,0,43,12,RESOURCE_TAKEN,0,14,0
off_off,0.0,0,43,13,PARTNER_RESCUED,1,15,0
off_off,0.0,0,43,14,TIMEOUT,0,16,2
off_off,0.0,0,43,15,RESOURCE_TAKEN,0,17,2
off_off,0.0,0,43,16,PARTNER_DEAD,0,18,0
off_off,0.0,0,43,17,TIMEOUT,0,19,1
off_off,0.0,0,43,18,TIMEOUT,0,20,1
off_off,0.0,0,43,19,RESOURCE_TAKEN,0,21,0
off_off,0.0,0,44,0,PARTNER_DEAD,0,2,0
off_off,0.0,0,44,1,PARTNER_RESCUED,1,3,0
off_off,0.0,0,44,2,TIMEOUT,0,4,2
off_off,0.0,0,44,3,TIMEOUT,0,5,1
off_off,0.0,0,44,4,RESOURCE_TAKEN,0,6,0
off_off,0.0,0,44,5,PARTNER_RESCUED,1,7,0
off_off,0.0,0,44,6,TIMEOUT,0,8,1
off_off,0.0,0,44,7,TIMEOUT,0,9,0
off_off,0.0,0,44,8,RESOURCE_TAKEN,0,10,0
off_off,0.0,0,44,9,TIMEOUT,0,11,1
off_off,0.0,0,44,10,RESOURCE_TAKEN,0,12,0
off_off,0.0,0,44,11,PARTNER_RESCUED,1,13,0
off_off,0.0,0,44,12,TIMEOUT,0,14,1
off_off,0.0,0,44,13,TIMEOUT,0,15,0
off_off,0.0,0,44,14,RESOURCE_TAKEN,0,16,1
off_off,0.0,0,44,15,PARTNER_RESCUED,1,17,0
off_off,0.0,0,44,16,TIMEOUT,0,18,0
off_off,0.0,0,44,17,RESOURCE_TAKEN,0,19,1
off_off,0.0,0,44,18,PARTNER_RESCUED,1,20,0
off_off,0.0,0,44,19,PARTNER_RESCUED,1,21,0
off_off,0.0,0,45,0,TIMEOUT,0,2,0
off_off,0.0,0,45,1,RESOURCE_TAKEN,0,3,0
off_off,0.0,0,45,2,PARTNER_RESCUED,1,4,0
off_off,0.0,0,45,3,TIMEOUT,0,5,2
off_off,0.0,0,45,4,RESOURCE_TAKEN,0,6,0
off_off,0.0,0,45,5,PARTNER_RESCUED,1,7,0
off_off,0.0,0,45,6,TIMEOUT,0,8,1
off_off,0.0,0,45,7,TIMEOUT,0,9,0
off_off,0.0,0,45,8,TIMEOUT,0,10,1
off_off,0.0,0,45,9,TIMEOUT,0,11,1
off_off,0.0,0,45,10,TIMEOUT,0,12,1
off_off,0.0,0,45,11,RESOURCE_TAKEN,0,13,0
off_off,0.0,0,45,12,TIMEOUT,0,14,2
off_off,0.0,0,45,13,TIMEOUT,0,15,1
off_off,0.0,0,45,14,TIMEOUT,0,16,1
off_off,0.0,0,45,15,TIMEOUT,0,17,1
off_off,0.0,0,45,16,RESOURCE_TAKEN,0,18,0
off_off,0.0,0,45,17,PARTNER_RESCUED,1,19,0
off_off,0.0,0,45,18,TIMEOUT,0,20,1
off_off,0.0,0,45,19,TIMEOUT,0,21,0
off_off,0.0,0,46,0,PARTNER_DEAD,0,2,0
