beta_guilt,beta_loyalty,kappa,agent_id,episode_idx,outcome,rescued,n_memories,target_switches
0.3,0.05,0.5,19,7,TIMEOUT,0,9,0
0.3,0.05,0.5,19,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,19,9,TIMEOUT,0,11,1
0.3,0.05,0.5,20,0,TIMEOUT,0,2,0
0.3,0.05,0.5,20,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,20,2,TIMEOUT,0,4,2
0.3,0.05,0.5,20,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,20,4,TIMEOUT,0,6,0
0.3,0.05,0.5,20,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,20,6,TIMEOUT,0,8,2
0.3,0.05,0.5,20,7,TIMEOUT,0,9,0
0.3,0.05,0.5,20,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,20,9,TIMEOUT,0,11,0
0.3,0.05,0.5,21,0,TIMEOUT,0,2,2
0.3,0.05,0.5,21,1,TIMEOUT,0,3,1
0.3,0.05,0.5,21,2,TIMEOUT,0,4,0
0.3,0.05,0.5,21,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,21,4,TIMEOUT,0,6,0
0.3,0.05,0.5,21,5,TIMEOUT,0,7,0
0.3,0.05,0.5,21,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,21,7,TIMEOUT,0,9,0
0.3,0.05,0.5,21,8,TIMEOUT,0,10,0
0.3,0.05,0.5,21,9,TIMEOUT,0,11,0
0.3,0.05,0.5,22,0,TIMEOUT,0,2,1
0.3,0.05,0.5,22,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,22,2,TIMEOUT,0,4,0
0.3,0.05,0.5,22,3,TIMEOUT,0,5,1
0.3,0.05,0.5,22,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,22,5,TIMEOUT,0,7,2
0.3,0.05,0.5,22,6,TIMEOUT,0,8,2
0.3,0.05,0.5,22,7,TIMEOUT,0,9,0
0.3,0.05,0.5,22,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,22,9,TIMEOUT,0,11,0
0.3,0.05,0.5,23,0,TIMEOUT,0,2,1
0.3,0.05,0.5,23,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,23,2,TIMEOUT,0,4,1
0.3,0.05,0.5,23,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,23,4,TIMEOUT,0,6,2
0.3,0.05,0.5,23,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,23,6,TIMEOUT,0,8,0
0.3,0.05,0.5,23,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,23,8,TIMEOUT,0,10,1
0.3,0.05,0.5,23,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,24,0,TIMEOUT,0,2,0
0.3,0.05,0.5,24,1,RESOURCE_TAKEN,0,3,1
0.3,0.05,0.5,24,2,TIMEOUT,0,4,0
0.3,0.05,0.5,24,3,TIMEOUT,0,5,0
0.3,0.05,0.5,24,4,TIMEOUT,0,6,1
0.3,0.05,0.5,24,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,24,6,PARTNER_DEAD,0,8,0
0.3,0.05,0.5,24,7,PARTNER_RESCUED,1,9,0
0.3,0.05,0.5,24,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,24,9,TIMEOUT,0,11,2
0.3,0.05,0.5,25,0,TIMEOUT,0,2,1
0.3,0.05,0.5,25,1,TIMEOUT,0,3,1
0.3,0.05,0.5,25,2,TIMEOUT,0,4,0
0.3,0.05,0.5,25,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,25,4,TIMEOUT,0,6,3
0.3,0.05,0.5,25,5,RESOURCE_TAKEN,0,7,1
0.3,0.05,0.5,25,6,TIMEOUT,0,8,0
0.3,0.05,0.5,25,7,TIMEOUT,0,9,1
0.3,0.05,0.5,25,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,25,9,TIMEOUT,0,11,1
0.3,0.05,0.5,26,0,TIMEOUT,0,2,0
0.3,0.05,0.5,26,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,26,2,TIMEOUT,0,4,0
0.3,0.05,0.5,26,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,26,4,TIMEOUT,0,6,2
0.3,0.05,0.5,26,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,26,6,TIMEOUT,0,8,0
0.3,0.05,0.5,26,7,TIMEOUT,0,9,2
0.3,0.05,0.5,26,8,RESOURCE_TAKEN,0,10,1
0.3,0.05,0.5,26,9,TIMEOUT,0,11,2
0.3,0.05,0.5,27,0,TIMEOUT,0,2,1
0.3,0.05,0.5,27,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,27,2,TIMEOUT,0,4,1
0.3,0.05,0.5,27,3,RESOURCE_TAKEN,0,5,1
0.3,0.05,0.5,27,4,PARTNER_RESCUED,1,6,0
0.3,0.05,0.5,27,5,TIMEOUT,0,7,1
0.3,0.05,0.5,27,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,27,7,TIMEOUT,0,9,1
0.3,0.05,0.5,27,8,TIMEOUT,0,10,0
0.3,0.05,0.5,27,9,TIMEOUT,0,11,3
0.3,0.05,0.5,28,0,TIMEOUT,0,2,2
0.3,0.05,0.5,28,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,28,2,TIMEOUT,0,4,0
0.3,0.05,0.5,28,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,28,4,TIMEOUT,0,6,0
0.3,0.05,0.5,28,5,TIMEOUT,0,7,1
0.3,0.05,0.5,28,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,28,7,TIMEOUT,0,9,1
0.3,0.05,0.5,28,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,28,9,TIMEOUT,0,11,0
0.3,0.05,0.5,29,0,TIMEOUT,0,2,1
0.3,0.05,0.5,29,1,TIMEOUT,0,3,1
0.3,0.05,0.5,29,2,TIMEOUT,0,4,1
0.3,0.05,0.5,29,3,TIMEOUT,0,5,0
0.3,0.05,0.5,29,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,29,5,TIMEOUT,0,7,1
0.3,0.05,0.5,29,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,29,7,PARTNER_RESCUED,1,9,0
0.3,0.05,0.5,29,8,TIMEOUT,0,10,0
0.3,0.05,0.5,29,9,TIMEOUT,0,11,2
0.3,0.05,0.5,30,0,TIMEOUT,0,2,2
0.3,0.05,0.5,30,1,TIMEOUT,0,3,1
0.3,0.05,0.5,30,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,30,3,TIMEOUT,0,5,2
0.3,0.05,0.5,30,4,TIMEOUT,0,6,0
0.3,0.05,0.5,30,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,30,6,TIMEOUT,0,8,2
0.3,0.05,0.5,30,7,RESOURCE_TAKEN,0,9,1
0.3,0.05,0.5,30,8,TIMEOUT,0,10,1
0.3,0.05,0.5,30,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,31,0,TIMEOUT,0,2,0
0.3,0.05,0.5,31,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,31,2,TIMEOUT,0,4,2
0.3,0.05,0.5,31,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,31,4,TIMEOUT,0,6,1
0.3,0.05,0.5,31,5,TIMEOUT,0,7,2
0.3,0.05,0.5,31,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,31,7,TIMEOUT,0,9,1
0.3,0.05,0.5,31,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,31,9,TIMEOUT,0,11,2
0.3,0.05,0.5,32,0,TIMEOUT,0,2,1
0.3,0.05,0.5,32,1,TIMEOUT,0,3,0
0.3,0.05,0.5,32,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,32,3,TIMEOUT,0,5,1
0.3,0.05,0.5,32,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,32,5,TIMEOUT,0,7,1
0.3,0.05,0.5,32,6,TIMEOUT,0,8,3
0.3,0.05,0.5,32,7,RESOURCE_TAKEN,0,9,1
0.3,0.05,0.5,32,8,TIMEOUT,0,10,0
0.3,0.05,0.5,32,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,33,0,TIMEOUT,0,2,0
0.3,0.05,0.5,33,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,33,2,TIMEOUT,0,4,0
0.3,0.05,0.5,33,3,TIMEOUT,0,5,0
0.3,0.05,0.5,33,4,TIMEOUT,0,6,1
0.3,0.05,0.5,33,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,33,6,TIMEOUT,0,8,0
0.3,0.05,0.5,33,7,TIMEOUT,0,9,0
0.3,0.05,0.5,33,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,33,9,TIMEOUT,0,11,2
0.3,0.05,0.5,34,0,TIMEOUT,0,2,0
0.3,0.05,0.5,34,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,34,2,TIMEOUT,0,4,0
0.3,0.05,0.5,34,3,TIMEOUT,0,5,0
0.3,0.05,0.5,34,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,34,5,TIMEOUT,0,7,3
0.3,0.05,0.5,34,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,34,7,TIMEOUT,0,9,0
0.3,0.05,0.5,34,8,TIMEOUT,0,10,0
0.3,0.05,0.5,34,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,35,0,TIMEOUT,0,2,2
0.3,0.05,0.5,35,1,RESOURCE_TAKEN,0,3,1
0.3,0.05,0.5,35,2,TIMEOUT,0,4,0
0.3,0.05,0.5,35,3,TIMEOUT,0,5,2
0.3,0.05,0.5,35,4,TIMEOUT,0,6,2
0.3,0.05,0.5,35,5,RESOURCE_TAKEN,0,7,1
0.3,0.05,0.5,35,6,TIMEOUT,0,8,1
0.3,0.05,0.5,35,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,35,8,TIMEOUT,0,10,0
0.3,0.05,0.5,35,9,RESOURCE_TAKEN,0,11,2
0.3,0.05,0.5,36,0,TIMEOUT,0,2,2
0.3,0.05,0.5,36,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,36,2,TIMEOUT,0,4,0
0.3,0.05,0.5,36,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,36,4,TIMEOUT,0,6,1
0.3,0.05,0.5,36,5,TIMEOUT,0,7,0
0.3,0.05,0.5,36,6,TIMEOUT,0,8,1
0.3,0.05,0.5,36,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,36,8,TIMEOUT,0,10,2
0.3,0.05,0.5,36,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,37,0,TIMEOUT,0,2,2
0.3,0.05,0.5,37,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,37,2,TIMEOUT,0,4,2
0.3,0.05,0.5,37,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,37,4,TIMEOUT,0,6,2
0.3,0.05,0.5,37,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,37,6,TIMEOUT,0,8,1
0.3,0.05,0.5,37,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,37,8,TIMEOUT,0,10,1
0.3,0.05,0.5,37,9,TIMEOUT,0,11,0
0.3,0.05,0.5,38,0,TIMEOUT,0,2,0
0.3,0.05,0.5,38,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,38,2,TIMEOUT,0,4,1
0.3,0.05,0.5,38,3,TIMEOUT,0,5,0
0.3,0.05,0.5,38,4,TIMEOUT,0,6,1
0.3,0.05,0.5,38,5,TIMEOUT,0,7,0
0.3,0.05,0.5,38,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,38,7,TIMEOUT,0,9,2
0.3,0.05,0.5,38,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,38,9,TIMEOUT,0,11,0
0.3,0.05,0.5,39,0,TIMEOUT,0,2,1
0.3,0.05,0.5,39,1,TIMEOUT,0,3,0
0.3,0.05,0.5,39,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,39,3,TIMEOUT,0,5,1
0.3,0.05,0.5,39,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,39,5,TIMEOUT,0,7,1
0.3,0.05,0.5,39,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,39,7,TIMEOUT,0,9,0
0.3,0.05,0.5,39,8,TIMEOUT,0,10,1
0.3,0.05,0.5,39,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,40,0,TIMEOUT,0,2,2
0.3,0.05,0.5,40,1,TIMEOUT,0,3,0
0.3,0.05,0.5,40,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,40,3,TIMEOUT,0,5,0
0.3,0.05,0.5,40,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,40,5,TIMEOUT,0,7,2
0.3,0.05,0.5,40,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,40,7,TIMEOUT,0,9,0
0.3,0.05,0.5,40,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,40,9,TIMEOUT,0,11,1
0.3,0.05,0.5,41,0,TIMEOUT,0,2,0
0.3,0.05,0.5,41,1,TIMEOUT,0,3,1
0.3,0.05,0.5,41,2,TIMEOUT,0,4,1
0.3,0.05,0.5,41,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,41,4,TIMEOUT,0,6,2
0.3,0.05,0.5,41,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,41,6,TIMEOUT,0,8,0
0.3,0.05,0.5,41,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,41,8,TIMEOUT,0,10,1
0.3,0.05,0.5,41,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,42,0,TIMEOUT,0,2,1
0.3,0.05,0.5,42,1,TIMEOUT,0,3,0
0.3,0.05,0.5,42,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,42,3,TIMEOUT,0,5,2
0.3,0.05,0.5,42,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,42,5,TIMEOUT,0,7,2
0.3,0.05,0.5,42,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,42,7,TIMEOUT,0,9,1
0.3,0.05,0.5,42,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,42,9,TIMEOUT,0,11,1
0.3,0.05,0.5,43,0,TIMEOUT,0,2,2
0.3,0.05,0.5,43,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,43,2,TIMEOUT,0,4,0
0.3,0.05,0.5,43,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,43,4,PARTNER_RESCUED,1,6,0
0.3,0.05,0.5,43,5,TIMEOUT,0,7,0
0.3,0.05,0.5,43,6,TIMEOUT,0,8,0
0.3,0.05,0.5,43,7,RESOURCE_TAKEN,0,9,1
0.3,0.05,0.5,43,8,TIMEOUT,0,10,0
0.3,0.05,0.5,43,9,TIMEOUT,0,11,0
0.3,0.05,0.5,44,0,TIMEOUT,0,2,1
0.3,0.05,0.5,44,1,TIMEOUT,0,3,1
0.3,0.05,0.5,44,2,TIMEOUT,0,4,1
0.3,0.05,0.5,44,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,44,4,TIMEOUT,0,6,2
0.3,0.05,0.5,44,5,TIMEOUT,0,7,0
0.3,0.05,0.5,44,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,44,7,TIMEOUT,0,9,0
0.3,0.05,0.5,44,8,TIMEOUT,0,10,2
0.3,0.05,0.5,44,9,RESOURCE_TAKEN,0,11,1
0.3,0.05,0.5,45,0,TIMEOUT,0,2,1
0.3,0.05,0.5,45,1,TIMEOUT,0,3,0
0.3,0.05,0.5,45,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,45,3,TIMEOUT,0,5,1
0.3,0.05,0.5,45,4,TIMEOUT,0,6,1
0.3,0.05,0.5,45,5,TIMEOUT,0,7,0
0.3,0.05,0.5,45,6,TIMEOUT,0,8,0
0.3,0.05,0.5,45,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,45,8,TIMEOUT,0,10,2
0.3,0.05,0.5,45,9,TIMEOUT,0,11,0
0.3,0.05,0.5,46,0,TIMEOUT,0,2,2
0.3,0.05,0.5,46,1,TIMEOUT,0,3,1
0.3,0.05,0.5,46,2,TIMEOUT,0,4,1
0.3,0.05,0.5,46,3,TIMEOUT,0,5,1
0.3,0.05,0.5,46,4,TIMEOUT,0,6,0
0.3,0.05,0.5,46,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,46,6,TIMEOUT,0,8,1
0.3,0.05,0.5,46,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,46,8,TIMEOUT,0,10,0
0.3,0.05,0.5,46,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,47,0,TIMEOUT,0,2,1
0.3,0.05,0.5,47,1,TIMEOUT,0,3,1
0.3,0.05,0.5,47,2,TIMEOUT,0,4,0
0.3,0.05,0.5,47,3,TIMEOUT,0,5,2
0.3,0.05,0.5,47,4,TIMEOUT,0,6,0
0.3,0.05,0.5,47,5,TIMEOUT,0,7,1
0.3,0.05,0.5,47,6,TIMEOUT,0,8,1
0.3,0.05,0.5,47,7,TIMEOUT,0,9,0
0.3,0.05,0.5,47,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,47,9,TIMEOUT,0,11,0
0.3,0.05,0.5,48,0,TIMEOUT,0,2,2
0.3,0.05,0.5,48,1,TIMEOUT,0,3,0
0.3,0.05,0.5,48,2,RESOURCE_TAKEN,0,4,1
0.3,0.05,0.5,48,3,PARTNER_RESCUED,1,5,0
0.3,0.05,0.5,48,4,TIMEOUT,0,6,1
0.3,0.05,0.5,48,5,TIMEOUT,0,7,1
0.3,0.05,0.5,48,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,48,7,TIMEOUT,0,9,0
0.3,0.05,0.5,48,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,48,9,TIMEOUT,0,11,1
0.3,0.05,0.5,49,0,TIMEOUT,0,2,2
0.3,0.05,0.5,49,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,49,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,49,3,TIMEOUT,0,5,0
0.3,0.05,0.5,49,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,49,5,TIMEOUT,0,7,1
0.3,0.05,0.5,49,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,49,7,TIMEOUT,0,9,1
0.3,0.05,0.5,49,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,49,9,TIMEOUT,0,11,1
0.3,0.05,0.5,50,0,TIMEOUT,0,2,1
0.3,0.05,0.5,50,1,TIMEOUT,0,3,1
0.3,0.05,0.5,50,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,50,3,TIMEOUT,0,5,1
0.3,0.05,0.5,50,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,50,5,TIMEOUT,0,7,1
0.3,0.05,0.5,50,6,TIMEOUT,0,8,0
0.3,0.05,0.5,50,7,TIMEOUT,0,9,2
0.3,0.05,0.5,50,8,TIMEOUT,0,10,0
0.3,0.05,0.5,50,9,TIMEOUT,0,11,1
0.3,0.05,0.5,51,0,TIMEOUT,0,2,0
0.3,0.05,0.5,51,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,51,2,TIMEOUT,0,4,2
0.3,0.05,0.5,51,3,TIMEOUT,0,5,1
0.3,0.05,0.5,51,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,51,5,TIMEOUT,0,7,2
0.3,0.05,0.5,51,6,TIMEOUT,0,8,2
0.3,0.05,0.5,51,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,51,8,TIMEOUT,0,10,2
0.3,0.05,0.5,51,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,52,0,TIMEOUT,0,2,0
0.3,0.05,0.5,52,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,52,2,TIMEOUT,0,4,0
0.3,0.05,0.5,52,3,TIMEOUT,0,5,2
0.3,0.05,0.5,52,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,52,5,TIMEOUT,0,7,2
0.3,0.05,0.5,52,6,TIMEOUT,0,8,0
0.3,0.05,0.5,52,7,TIMEOUT,0,9,1
0.3,0.05,0.5,52,8,RESOURCE_TAKEN,0,10,0
0.3,0.05,0.5,52,9,TIMEOUT,0,11,0
0.3,0.05,0.5,53,0,TIMEOUT,0,2,2
0.3,0.05,0.5,53,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,53,2,TIMEOUT,0,4,1
0.3,0.05,0.5,53,3,TIMEOUT,0,5,0
0.3,0.05,0.5,53,4,TIMEOUT,0,6,0
0.3,0.05,0.5,53,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,53,6,TIMEOUT,0,8,1
0.3,0.05,0.5,53,7,RESOURCE_TAKEN,0,9,2
0.3,0.05,0.5,53,8,TIMEOUT,0,10,1
0.3,0.05,0.5,53,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,54,0,TIMEOUT,0,2,0
0.3,0.05,0.5,54,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,54,2,TIMEOUT,0,4,0
0.3,0.05,0.5,54,3,TIMEOUT,0,5,1
0.3,0.05,0.5,54,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,54,5,TIMEOUT,0,7,1
0.3,0.05,0.5,54,6,TIMEOUT,0,8,0
0.3,0.05,0.5,54,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,54,8,TIMEOUT,0,10,1
0.3,0.05,0.5,54,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,55,0,TIMEOUT,0,2,1
0.3,0.05,0.5,55,1,TIMEOUT,0,3,1
0.3,0.05,0.5,55,2,TIMEOUT,0,4,0
0.3,0.05,0.5,55,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,55,4,TIMEOUT,0,6,1
0.3,0.05,0.5,55,5,RESOURCE_TAKEN,0,7,1
0.3,0.05,0.5,55,6,TIMEOUT,0,8,2
0.3,0.05,0.5,55,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,55,8,TIMEOUT,0,10,1
0.3,0.05,0.5,55,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,56,0,TIMEOUT,0,2,1
0.3,0.05,0.5,56,1,RESOURCE_TAKEN,0,3,1
0.3,0.05,0.5,56,2,TIMEOUT,0,4,2
0.3,0.05,0.5,56,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,56,4,TIMEOUT,0,6,1
0.3,0.05,0.5,56,5,TIMEOUT,0,7,1
0.3,0.05,0.5,56,6,TIMEOUT,0,8,0
0.3,0.05,0.5,56,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,56,8,TIMEOUT,0,10,0
0.3,0.05,0.5,56,9,TIMEOUT,0,11,0
0.3,0.05,0.5,57,0,TIMEOUT,0,2,2
0.3,0.05,0.5,57,1,TIMEOUT,0,3,2
0.3,0.05,0.5,57,2,TIMEOUT,0,4,1
0.3,0.05,0.5,57,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,57,4,TIMEOUT,0,6,0
0.3,0.05,0.5,57,5,TIMEOUT,0,7,1
0.3,0.05,0.5,57,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,57,7,TIMEOUT,0,9,1
0.3,0.05,0.5,57,8,TIMEOUT,0,10,0
0.3,0.05,0.5,57,9,TIMEOUT,0,11,2
0.3,0.05,0.5,58,0,TIMEOUT,0,2,1
0.3,0.05,0.5,58,1,TIMEOUT,0,3,1
0.3,0.05,0.5,58,2,TIMEOUT,0,4,0
0.3,0.05,0.5,58,3,RESOURCE_TAKEN,0,5,1
0.3,0.05,0.5,58,4,TIMEOUT,0,6,2
0.3,0.05,0.5,58,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,58,6,TIMEOUT,0,8,1
0.3,0.05,0.5,58,7,TIMEOUT,0,9,1
0.3,0.05,0.5,58,8,TIMEOUT,0,10,0
0.3,0.05,0.5,58,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,59,0,TIMEOUT,0,2,2
0.3,0.05,0.5,59,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,59,2,TIMEOUT,0,4,1
0.3,0.05,0.5,59,3,RESOURCE_TAKEN,0,5,0
0.3,0.05,0.5,59,4,TIMEOUT,0,6,2
0.3,0.05,0.5,59,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,59,6,TIMEOUT,0,8,1
0.3,0.05,0.5,59,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,59,8,TIMEOUT,0,10,1
0.3,0.05,0.5,59,9,TIMEOUT,0,11,1
0.3,0.05,0.5,60,0,TIMEOUT,0,2,0
0.3,0.05,0.5,60,1,TIMEOUT,0,3,0
0.3,0.05,0.5,60,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,60,3,TIMEOUT,0,5,2
0.3,0.05,0.5,60,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,60,5,RESOURCE_TAKEN,0,7,0
0.3,0.05,0.5,60,6,TIMEOUT,0,8,1
0.3,0.05,0.5,60,7,RESOURCE_TAKEN,0,9,0
0.3,0.05,0.5,60,8,TIMEOUT,0,10,2
0.3,0.05,0.5,60,9,RESOURCE_TAKEN,0,11,0
0.3,0.05,0.5,61,0,TIMEOUT,0,2,0
0.3,0.05,0.5,61,1,TIMEOUT,0,3,0
0.3,0.05,0.5,61,2,RESOURCE_TAKEN,0,4,0
0.3,0.05,0.5,61,3,TIMEOUT,0,5,1
0.3,0.05,0.5,61,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,61,5,PARTNER_RESCUED,1,7,0
0.3,0.05,0.5,61,6,RESOURCE_TAKEN,0,8,0
0.3,0.05,0.5,61,7,TIMEOUT,0,9,1
0.3,0.05,0.5,61,8,TIMEOUT,0,10,1
0.3,0.05,0.5,61,9,TIMEOUT,0,11,2
0.3,0.05,0.5,62,0,TIMEOUT,0,2,2
0.3,0.05,0.5,62,1,TIMEOUT,0,3,1
0.3,0.05,0.5,62,2,TIMEOUT,0,4,0
0.3,0.05,0.5,62,3,TIMEOUT,0,5,0
0.3,0.05,0.5,62,4,RESOURCE_TAKEN,0,6,1
0.3,0.05,0.5,62,5,TIMEOUT,0,7,1
0.3,0.05,0.5,62,6,TIMEOUT,0,8,0
0.3,0.05,0.5,62,7,RESOURCE_TAKEN,0,9,1
0.3,0.05,0.5,62,8,TIMEOUT,0,10,0
0.3,0.05,0.5,62,9,TIMEOUT,0,11,1
0.3,0.05,0.5,63,0,TIMEOUT,0,2,0
0.3,0.05,0.5,63,1,RESOURCE_TAKEN,0,3,0
0.3,0.05,0.5,63,2,TIMEOUT,0,4,0
0.3,0.05,0.5,63,3,TIMEOUT,0,5,1
0.3,0.05,0.5,63,4,RESOURCE_TAKEN,0,6,0
0.3,0.05,0.5,63,5,TIMEOUT,0,7,3
