cell,tau_guilt,tau_loyalty,agent_id,episode_idx,outcome,rescued,n_memories,e_max,was_encoded,target_switches
G0.7_L0.3,0.7,0.3,31,8,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,31,9,TIMEOUT,0,3,0.1867,0,2
G0.7_L0.3,0.7,0.3,32,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,32,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.7_L0.3,0.7,0.3,32,2,PARTNER_RESCUED,1,4,0.62,1,0
G0.7_L0.3,0.7,0.3,32,3,TIMEOUT,0,5,1.0,1,1
G0.7_L0.3,0.7,0.3,32,4,TIMEOUT,0,5,0.4764,0,0
G0.7_L0.3,0.7,0.3,32,5,TIMEOUT,0,5,0.4717,0,0
G0.7_L0.3,0.7,0.3,32,6,TIMEOUT,0,5,0.4717,0,0
G0.7_L0.3,0.7,0.3,32,7,RESOURCE_TAKEN,0,5,0.0567,0,0
G0.7_L0.3,0.7,0.3,32,8,RESOURCE_TAKEN,0,5,0.03,0,0
G0.7_L0.3,0.7,0.3,32,9,RESOURCE_TAKEN,0,5,0.0567,0,0
G0.7_L0.3,0.7,0.3,33,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,33,1,TIMEOUT,0,3,1.0,1,2
G0.7_L0.3,0.7,0.3,33,2,TIMEOUT,0,3,0.6683,0,0
G0.7_L0.3,0.7,0.3,33,3,TIMEOUT,0,3,0.4917,0,0
G0.7_L0.3,0.7,0.3,33,4,RESOURCE_TAKEN,0,3,0.3475,0,0
G0.7_L0.3,0.7,0.3,33,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,33,6,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.3,0.7,0.3,33,7,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,33,8,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.3,0.7,0.3,33,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,34,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,34,1,PARTNER_RESCUED,1,3,0.62,1,0
G0.7_L0.3,0.7,0.3,34,2,TIMEOUT,0,4,1.0,1,2
G0.7_L0.3,0.7,0.3,34,3,TIMEOUT,0,4,0.5756,0,2
G0.7_L0.3,0.7,0.3,34,4,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.3,0.7,0.3,34,5,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.3,0.7,0.3,34,6,RESOURCE_TAKEN,0,4,0.0017,0,0
G0.7_L0.3,0.7,0.3,34,7,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,34,8,RESOURCE_TAKEN,0,4,0.0917,0,1
G0.7_L0.3,0.7,0.3,34,9,RESOURCE_TAKEN,0,4,0.0917,0,1
G0.7_L0.3,0.7,0.3,35,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,35,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.3,0.7,0.3,35,2,TIMEOUT,0,3,0.6615,0,0
G0.7_L0.3,0.7,0.3,35,3,TIMEOUT,0,3,0.5098,0,0
G0.7_L0.3,0.7,0.3,35,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.3,0.7,0.3,35,5,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,35,6,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,35,7,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,35,8,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,35,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,36,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.3,0.7,0.3,36,1,TIMEOUT,0,3,0.8028,1,0
G0.7_L0.3,0.7,0.3,36,2,TIMEOUT,0,3,0.5782,0,2
G0.7_L0.3,0.7,0.3,36,3,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,36,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,36,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,36,6,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.3,0.7,0.3,36,7,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,36,8,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,36,9,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.3,0.7,0.3,37,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,37,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.7_L0.3,0.7,0.3,37,2,TIMEOUT,0,4,1.0,1,0
G0.7_L0.3,0.7,0.3,37,3,TIMEOUT,0,4,0.5465,0,1
G0.7_L0.3,0.7,0.3,37,4,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.3,0.7,0.3,37,5,RESOURCE_TAKEN,0,4,0.39,0,0
G0.7_L0.3,0.7,0.3,37,6,RESOURCE_TAKEN,0,4,0.135,0,0
G0.7_L0.3,0.7,0.3,37,7,RESOURCE_TAKEN,0,4,0.0017,0,0
G0.7_L0.3,0.7,0.3,37,8,RESOURCE_TAKEN,0,4,0.0017,0,0
G0.7_L0.3,0.7,0.3,37,9,RESOURCE_TAKEN,0,4,0.0017,0,0
G0.7_L0.3,0.7,0.3,38,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,38,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.3,0.7,0.3,38,2,TIMEOUT,0,3,0.6654,0,0
G0.7_L0.3,0.7,0.3,38,3,TIMEOUT,0,3,0.5089,0,0
G0.7_L0.3,0.7,0.3,38,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.3,0.7,0.3,38,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,38,6,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,38,7,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,38,8,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,38,9,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.3,0.7,0.3,39,0,TIMEOUT,0,2,1.0,1,0
G0.7_L0.3,0.7,0.3,39,1,PARTNER_RESCUED,1,3,0.484,1,0
G0.7_L0.3,0.7,0.3,39,2,TIMEOUT,0,4,1.0,1,0
G0.7_L0.3,0.7,0.3,39,3,TIMEOUT,0,4,0.4982,0,0
G0.7_L0.3,0.7,0.3,39,4,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.3,0.7,0.3,39,5,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.3,0.7,0.3,39,6,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,39,7,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.3,0.7,0.3,39,8,RESOURCE_TAKEN,0,4,0.0917,0,0
G0.7_L0.3,0.7,0.3,39,9,RESOURCE_TAKEN,0,4,0.0567,0,1
G0.7_L0.3,0.7,0.3,40,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,40,1,PARTNER_RESCUED,1,3,0.62,1,0
G0.7_L0.3,0.7,0.3,40,2,TIMEOUT,0,4,1.0,1,1
G0.7_L0.3,0.7,0.3,40,3,PARTNER_RESCUED,1,5,0.3278,1,0
G0.7_L0.3,0.7,0.3,40,4,TIMEOUT,0,6,1.0,1,0
G0.7_L0.3,0.7,0.3,40,5,PARTNER_RESCUED,1,6,0.2385,0,0
G0.7_L0.3,0.7,0.3,40,6,TIMEOUT,0,6,0.4717,0,1
G0.7_L0.3,0.7,0.3,40,7,TIMEOUT,0,6,0.4717,0,0
G0.7_L0.3,0.7,0.3,40,8,RESOURCE_TAKEN,0,6,0.045,0,0
G0.7_L0.3,0.7,0.3,40,9,RESOURCE_TAKEN,0,6,0.0917,0,0
G0.7_L0.3,0.7,0.3,41,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,41,1,PARTNER_RESCUED,1,3,0.62,1,0
G0.7_L0.3,0.7,0.3,41,2,TIMEOUT,0,4,1.0,1,0
G0.7_L0.3,0.7,0.3,41,3,TIMEOUT,0,4,0.5904,0,0
G0.7_L0.3,0.7,0.3,41,4,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.3,0.7,0.3,41,5,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.3,0.7,0.3,41,6,RESOURCE_TAKEN,0,4,0.135,0,0
G0.7_L0.3,0.7,0.3,41,7,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.3,0.7,0.3,41,8,RESOURCE_TAKEN,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,41,9,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,42,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,42,1,PARTNER_RESCUED,1,3,0.7,1,0
G0.7_L0.3,0.7,0.3,42,2,TIMEOUT,0,4,1.0,1,1
G0.7_L0.3,0.7,0.3,42,3,TIMEOUT,0,4,0.5485,0,2
G0.7_L0.3,0.7,0.3,42,4,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.3,0.7,0.3,42,5,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.3,0.7,0.3,42,6,RESOURCE_TAKEN,0,4,0.03,0,0
G0.7_L0.3,0.7,0.3,42,7,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.3,0.7,0.3,42,8,RESOURCE_TAKEN,0,4,0.03,0,0
G0.7_L0.3,0.7,0.3,42,9,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.3,0.7,0.3,43,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,43,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.3,0.7,0.3,43,2,TIMEOUT,0,3,0.6726,0,1
G0.7_L0.3,0.7,0.3,43,3,TIMEOUT,0,3,0.5096,0,0
G0.7_L0.3,0.7,0.3,43,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,43,5,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,43,6,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,43,7,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,43,8,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,43,9,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.3,0.7,0.3,44,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,44,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.3,0.7,0.3,44,2,TIMEOUT,0,3,0.6372,0,0
G0.7_L0.3,0.7,0.3,44,3,TIMEOUT,0,3,0.4735,0,0
G0.7_L0.3,0.7,0.3,44,4,TIMEOUT,0,3,0.4717,0,3
G0.7_L0.3,0.7,0.3,44,5,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.3,0.7,0.3,44,6,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,44,7,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,44,8,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,44,9,RESOURCE_TAKEN,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,45,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,45,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.3,0.7,0.3,45,2,TIMEOUT,0,3,0.683,0,2
G0.7_L0.3,0.7,0.3,45,3,TIMEOUT,0,3,0.4904,0,0
G0.7_L0.3,0.7,0.3,45,4,RESOURCE_TAKEN,0,3,0.39,0,0
G0.7_L0.3,0.7,0.3,45,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,45,6,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,45,7,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,45,8,RESOURCE_TAKEN,0,3,0.135,0,0
G0.7_L0.3,0.7,0.3,45,9,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,46,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,46,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.3,0.7,0.3,46,2,TIMEOUT,0,3,0.6694,0,0
G0.7_L0.3,0.7,0.3,46,3,TIMEOUT,0,3,0.496,0,1
G0.7_L0.3,0.7,0.3,46,4,RESOURCE_TAKEN,0,3,0.3461,0,0
G0.7_L0.3,0.7,0.3,46,5,RESOURCE_TAKEN,0,3,0.0567,0,1
G0.7_L0.3,0.7,0.3,46,6,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,46,7,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,46,8,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.3,0.7,0.3,46,9,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,47,0,TIMEOUT,0,2,1.0,1,0
G0.7_L0.3,0.7,0.3,47,1,TIMEOUT,0,3,0.8298,1,1
G0.7_L0.3,0.7,0.3,47,2,TIMEOUT,0,3,0.572,0,2
G0.7_L0.3,0.7,0.3,47,3,TIMEOUT,0,3,0.4717,0,3
G0.7_L0.3,0.7,0.3,47,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.3,0.7,0.3,47,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,47,6,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,47,7,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,47,8,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,47,9,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,48,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,48,1,PARTNER_RESCUED,1,3,0.62,1,0
G0.7_L0.3,0.7,0.3,48,2,TIMEOUT,0,4,1.0,1,2
G0.7_L0.3,0.7,0.3,48,3,TIMEOUT,0,4,0.5606,0,2
G0.7_L0.3,0.7,0.3,48,4,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.3,0.7,0.3,48,5,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.3,0.7,0.3,48,6,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,48,7,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,48,8,RESOURCE_TAKEN,0,4,0.135,0,0
G0.7_L0.3,0.7,0.3,48,9,RESOURCE_TAKEN,0,4,0.1867,0,1
G0.7_L0.3,0.7,0.3,49,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,49,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.3,0.7,0.3,49,2,PARTNER_RESCUED,1,4,0.3854,1,0
G0.7_L0.3,0.7,0.3,49,3,TIMEOUT,0,5,1.0,1,1
G0.7_L0.3,0.7,0.3,49,4,TIMEOUT,0,5,0.4717,0,0
G0.7_L0.3,0.7,0.3,49,5,TIMEOUT,0,5,0.4717,0,1
G0.7_L0.3,0.7,0.3,49,6,TIMEOUT,0,5,0.4717,0,1
G0.7_L0.3,0.7,0.3,49,7,TIMEOUT,0,5,0.1867,0,0
G0.7_L0.3,0.7,0.3,49,8,TIMEOUT,0,5,0.1867,0,1
G0.7_L0.3,0.7,0.3,49,9,RESOURCE_TAKEN,0,5,0.1867,0,1
G0.7_L0.3,0.7,0.3,50,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,50,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.3,0.7,0.3,50,2,TIMEOUT,0,3,0.6738,0,1
G0.7_L0.3,0.7,0.3,50,3,TIMEOUT,0,3,0.5119,0,0
G0.7_L0.3,0.7,0.3,50,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.3,0.7,0.3,50,5,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,50,6,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.3,0.7,0.3,50,7,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,50,8,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,50,9,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,51,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,51,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.3,0.7,0.3,51,2,TIMEOUT,0,3,0.6722,0,1
G0.7_L0.3,0.7,0.3,51,3,TIMEOUT,0,3,0.4908,0,0
G0.7_L0.3,0.7,0.3,51,4,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.3,0.7,0.3,51,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,51,6,RESOURCE_TAKEN,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,51,7,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,51,8,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,51,9,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,52,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,52,1,PARTNER_RESCUED,1,3,0.62,1,0
G0.7_L0.3,0.7,0.3,52,2,TIMEOUT,0,4,1.0,1,0
G0.7_L0.3,0.7,0.3,52,3,TIMEOUT,0,4,0.5352,0,0
G0.7_L0.3,0.7,0.3,52,4,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.3,0.7,0.3,52,5,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.3,0.7,0.3,52,6,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,52,7,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,52,8,RESOURCE_TAKEN,0,4,0.0917,0,0
G0.7_L0.3,0.7,0.3,52,9,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,53,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,53,1,TIMEOUT,0,3,1.0,1,0
G0.7_L0.3,0.7,0.3,53,2,TIMEOUT,0,4,0.7016,1,2
G0.7_L0.3,0.7,0.3,53,3,TIMEOUT,0,4,0.4941,0,0
G0.7_L0.3,0.7,0.3,53,4,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.3,0.7,0.3,53,5,TIMEOUT,0,4,0.4717,0,1
G0.7_L0.3,0.7,0.3,53,6,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,53,7,RESOURCE_TAKEN,0,4,0.135,0,0
G0.7_L0.3,0.7,0.3,53,8,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.3,0.7,0.3,53,9,RESOURCE_TAKEN,0,4,0.0917,0,1
G0.7_L0.3,0.7,0.3,54,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,54,1,TIMEOUT,0,3,1.0,1,2
G0.7_L0.3,0.7,0.3,54,2,TIMEOUT,0,4,0.7058,1,0
G0.7_L0.3,0.7,0.3,54,3,TIMEOUT,0,4,0.5082,0,0
G0.7_L0.3,0.7,0.3,54,4,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.3,0.7,0.3,54,5,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.3,0.7,0.3,54,6,RESOURCE_TAKEN,0,4,0.0117,0,0
G0.7_L0.3,0.7,0.3,54,7,RESOURCE_TAKEN,0,4,0.0017,0,0
G0.7_L0.3,0.7,0.3,54,8,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,54,9,TIMEOUT,0,4,0.1867,0,0
G0.7_L0.3,0.7,0.3,55,0,TIMEOUT,0,2,1.0,1,0
G0.7_L0.3,0.7,0.3,55,1,TIMEOUT,0,3,0.8059,1,1
G0.7_L0.3,0.7,0.3,55,2,TIMEOUT,0,3,0.5773,0,3
G0.7_L0.3,0.7,0.3,55,3,TIMEOUT,0,3,0.4717,0,2
G0.7_L0.3,0.7,0.3,55,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,55,5,RESOURCE_TAKEN,0,3,0.0567,0,1
G0.7_L0.3,0.7,0.3,55,6,RESOURCE_TAKEN,0,3,0.135,0,0
G0.7_L0.3,0.7,0.3,55,7,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,55,8,RESOURCE_TAKEN,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,55,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,56,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.3,0.7,0.3,56,1,TIMEOUT,0,3,0.8094,1,0
G0.7_L0.3,0.7,0.3,56,2,TIMEOUT,0,3,0.564,0,1
G0.7_L0.3,0.7,0.3,56,3,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,56,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,56,5,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,56,6,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,56,7,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.3,0.7,0.3,56,8,RESOURCE_TAKEN,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,56,9,RESOURCE_TAKEN,0,3,0.135,0,0
G0.7_L0.3,0.7,0.3,57,0,TIMEOUT,0,2,1.0,1,0
G0.7_L0.3,0.7,0.3,57,1,TIMEOUT,0,3,0.8291,1,2
G0.7_L0.3,0.7,0.3,57,2,TIMEOUT,0,3,0.582,0,3
G0.7_L0.3,0.7,0.3,57,3,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,57,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,57,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,57,6,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.3,0.7,0.3,57,7,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,57,8,RESOURCE_TAKEN,0,3,0.135,0,2
G0.7_L0.3,0.7,0.3,57,9,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,58,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,58,1,TIMEOUT,0,3,1.0,1,1
G0.7_L0.3,0.7,0.3,58,2,TIMEOUT,0,3,0.6845,0,1
G0.7_L0.3,0.7,0.3,58,3,TIMEOUT,0,3,0.4907,0,1
G0.7_L0.3,0.7,0.3,58,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,58,5,RESOURCE_TAKEN,0,3,0.0917,0,0
G0.7_L0.3,0.7,0.3,58,6,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,58,7,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.3,0.7,0.3,58,8,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.3,0.7,0.3,58,9,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.3,0.7,0.3,59,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.3,0.7,0.3,59,1,TIMEOUT,0,3,0.8109,1,0
G0.7_L0.3,0.7,0.3,59,2,TIMEOUT,0,3,0.5743,0,2
G0.7_L0.3,0.7,0.3,59,3,TIMEOUT,0,3,0.4717,0,0
G0.7_L0.3,0.7,0.3,59,4,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,59,5,RESOURCE_TAKEN,0,3,0.0567,0,0
G0.7_L0.3,0.7,0.3,59,6,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,59,7,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,59,8,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,59,9,RESOURCE_TAKEN,0,3,0.0017,0,0
G0.7_L0.3,0.7,0.3,60,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,60,1,PARTNER_RESCUED,1,3,0.62,1,0
G0.7_L0.3,0.7,0.3,60,2,TIMEOUT,0,4,1.0,1,0
G0.7_L0.3,0.7,0.3,60,3,TIMEOUT,0,4,0.55,0,0
G0.7_L0.3,0.7,0.3,60,4,TIMEOUT,0,4,0.4717,0,0
G0.7_L0.3,0.7,0.3,60,5,TIMEOUT,0,4,0.4717,0,2
G0.7_L0.3,0.7,0.3,60,6,RESOURCE_TAKEN,0,4,0.0017,0,0
G0.7_L0.3,0.7,0.3,60,7,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.3,0.7,0.3,60,8,TIMEOUT,0,4,0.1867,0,1
G0.7_L0.3,0.7,0.3,60,9,RESOURCE_TAKEN,0,4,0.0567,0,0
G0.7_L0.3,0.7,0.3,61,0,TIMEOUT,0,2,1.0,1,1
G0.7_L0.3,0.7,0.3,61,1,TIMEOUT,0,3,0.819,1,0
G0.7_L0.3,0.7,0.3,61,2,TIMEOUT,0,3,0.5809,0,2
G0.7_L0.3,0.7,0.3,61,3,TIMEOUT,0,3,0.4717,0,1
G0.7_L0.3,0.7,0.3,61,4,TIMEOUT,0,3,0.4717,0,2
G0.7_L0.3,0.7,0.3,61,5,TIMEOUT,0,3,0.1867,0,0
G0.7_L0.3,0.7,0.3,61,6,RESOURCE_TAKEN,0,3,0.0117,0,0
G0.7_L0.3,0.7,0.3,61,7,RESOURCE_TAKEN,0,3,0.03,0,0
G0.7_L0.3,0.7,0.3,61,8,TIMEOUT,0,3,0.1867,0,2
G0.7_L0.3,0.7,0.3,61,9,TIMEOUT,0,3,0.1867,0,1
G0.7_L0.3,0.7,0.3,62,0,PARTNER_RESCUED,1,2,1.0,1,0
G0.7_L0.3,0.7,0.3,62,1,PARTNER_DEAD,0,3,0.78,1,0
G0.7_L0.3,0.7,0.3,62,2,TIMEOUT,0,4,1.0,1,1
G0.7_L0.3,0.7,0.3,62,3,PARTNER_RESCUED,1,5,0.98,1,0
G0.7_L0.3,0.7,0.3,62,4,TIMEOUT,0,6,1.0,1,1
G0.7_L0.3,0.7,0.3,62,5,TIMEOUT,0,7,0.8463,1,1
G0.7_L0.3,0.7,0.3,62,6,TIMEOUT,0,7,0.5563,0,0
G0.7_L0.3,0.7,0.3,62,7,TIMEOUT,0,7,0.4717,0,2
G0.7_L0.3,0.7,0.3,62,8,TIMEOUT,0,7,0.4717,0,0
G0.7_L0.3,0.7,0.3,62,9,RESOURCE_TAKEN,0,7,0.0567,0,0
